date,nav,cash_weight,turnover,w_002371,w_002475,w_002384,w_600584,w_603228,w_600703
2018-05-04,1.0015927947274883,0.8734993198888167,0.0,0.0,0.0,0.0,0.0,0.12650068011118334,0.0
2018-05-07,1.003606760959716,0.8717464439591572,0.0,0.0,0.0,0.0,0.0,0.1282535560408428,0.0
2018-05-08,1.005798430094787,0.8698468786808009,0.0,0.0,0.0,0.0,0.0,0.13015312131919904,0.0
2018-05-09,1.0050876184834128,0.8704620462046205,0.0,0.0,0.0,0.0,0.0,0.1295379537953795,0.0
2018-05-10,1.0057391957938393,0.869898109429295,0.0,0.0,0.0,0.0,0.0,0.13010189057070493,0.0
2018-05-11,1.0070423504146926,0.8687724251514617,0.0,0.0,0.0,0.0,0.0,0.13122757484853825,0.0
2018-05-14,1.0062130702014225,0.8694884323306058,0.0,0.0,0.0,0.0,0.0,0.13051156766939417,0.0
2018-05-15,1.0064500074052138,0.8692837384497676,0.0,0.0,0.0,0.0,0.0,0.1307162615502324,0.0
2018-05-16,1.0057391957938395,0.8698981094292951,0.0,0.0,0.0,0.0,0.0,0.1301018905707049,0.0
2018-05-17,1.005561492890996,0.8700518378887843,0.0,0.0,0.0,0.0,0.0,0.12994816211121574,0.0
2018-05-18,1.0039029324644557,0.8714892612697664,0.0,0.0,0.0,0.0,0.0,0.12851073873023355,0.0
2018-05-21,1.011899563092418,0.8646022361411931,0.0,0.0,0.0,0.0,0.0,0.13539776385880686,0.0
2018-05-22,1.0135581235189581,0.8631874232949566,0.0,0.0,0.0,0.0,0.0,0.1368125767050434,0.0
2018-05-23,1.0114849229857827,0.8649566643241978,0.0,0.0,0.0,0.0,0.0,0.13504333567580215,0.0
2018-05-24,1.0110702828791476,0.865311383209327,0.0,0.0,0.0,0.0,0.0,0.134688616790673,0.0
2018-05-25,1.0084047393364937,0.8675986842105264,0.0,0.0,0.0,0.0,0.0,0.13240131578947353,0.0
2018-05-28,1.01018176836493,0.8660724756655331,0.0,0.0,0.0,0.0,0.0,0.13392752433446684,0.0
2018-05-29,1.0091747852488162,0.8669366672536246,0.0,0.0,0.0,0.0,0.0,0.13306333274637538,0.0
2018-05-30,1.0071015847156408,0.8687213269027175,0.0,0.0,0.0,0.0,0.0,0.1312786730972825,0.0
2018-05-31,1.0091155509478684,0.8669875557642641,0.0,0.0,0.0,0.0,0.0,0.1330124442357359,0.0
2018-06-01,1.009826362559243,0.8663772876583765,0.0,0.0,0.0,0.0,0.0,0.13362271234162346,0.0
2018-06-04,1.0082862707345983,0.8677006227235344,0.0,0.0,0.0,0.0,0.0,0.13229937727646554,0.0
2018-06-05,1.0123142031990533,0.8642480983031015,0.0,0.0,0.0,0.0,0.0,0.13575190169689857,0.0
2018-06-06,1.0125511404028447,0.8640458640458643,0.0,0.0,0.0,0.0,0.0,0.13595413595413575,0.0
2018-06-07,1.0111295171800958,0.8652606912712363,0.0,0.0,0.0,0.0,0.0,0.13473930872876372,0.0
2018-06-08,1.0103594712677735,0.8659201500850093,0.0,0.0,0.0,0.0,0.0,0.13407984991499072,0.0
2018-06-11,1.0091747852488162,0.8669366672536246,0.0,0.0,0.0,0.0,0.0,0.13306333274637536,0.0
2018-06-12,1.0103002369668257,0.865970919324578,0.0,0.0,0.0,0.0,0.0,0.13402908067542196,0.0
2018-06-13,1.0110110485782,0.8653620810874152,0.0,0.0,0.0,0.0,0.0,0.1346379189125848,0.0
2018-06-14,1.0124326718009489,0.8641469693423826,0.0,0.0,0.0,0.0,0.0,0.13585303065761745,0.0
2018-06-15,1.010241002665878,0.8660216945177368,0.0,0.0,0.0,0.0,0.0,0.13397830548226314,0.0
2018-06-19,1.0049691498815176,0.8705646587292233,0.0,0.0,0.0,0.0,0.0,0.12943534127077672,0.0
2018-06-20,1.0056799614928922,0.8699493462127461,0.0,0.0,0.0,0.0,0.0,0.13005065378725394,0.0
2018-06-21,1.0039029324644562,0.8714892612697664,0.0,0.0,0.0,0.0,0.0,0.1285107387302335,0.0
2018-06-22,1.0041398696682475,0.8712836243511092,0.0,0.0,0.0,0.0,0.0,0.12871637564889082,0.0
2018-06-25,1.0041398696682475,0.8712836243511092,0.0,0.0,0.0,0.0,0.0,0.12871637564889082,0.0
2018-06-26,1.0041991039691953,0.8712322302837258,0.0,0.0,0.0,0.0,0.0,0.12876776971627424,0.0
2018-06-27,1.0028959493483423,0.8723643021676217,0.0,0.0,0.0,0.0,0.0,0.12763569783237833,0.0
2018-06-28,1.0014743261255934,0.873602649790028,0.0,0.0,0.0,0.0,0.0,0.12639735020997206,0.0
2018-06-29,1.0077531620260674,0.8681596426262271,0.0,0.0,0.0,0.0,0.0,0.13184035737377287,0.0
2018-07-02,1.0084639736374417,0.8675477239353893,0.0,0.0,0.0,0.0,0.0,0.13245227606461074,0.0
2018-07-03,1.0084639736374417,0.8675477239353893,0.0,0.0,0.0,0.0,0.0,0.13245227606461074,0.0
2018-07-04,1.0104187055687213,0.8658693867979834,0.0,0.0,0.0,0.0,0.0,0.13413061320201652,0.0
2018-07-05,1.0068054132109014,0.8689768782726365,0.0,0.0,0.0,0.0,0.0,0.13102312172736352,0.0
2018-07-06,1.0101225340639821,0.8661232627690144,0.0,0.0,0.0,0.0,0.0,0.13387673723098562,0.0
2018-07-09,1.0182968675947879,0.859170496189867,0.0,0.0,0.0,0.0,0.0,0.14082950381013307,0.0
2018-07-10,1.0181191646919443,0.8593204561321854,0.0,0.0,0.0,0.0,0.0,0.1406795438678146,0.0
2018-07-11,1.016934478672987,0.8603215284249769,0.0,0.0,0.0,0.0,0.0,0.13967847157502314,0.0
2018-07-12,1.0248126406990534,0.8537078781573322,0.0,0.0,0.0,0.0,0.0,0.14629212184266785,0.0
2018-07-13,1.027655887144551,0.8513458988990722,0.0,0.0,0.0,0.0,0.0,0.1486541011009278,0.0
2018-07-16,1.0251680465047406,0.8534119142543481,0.0,0.0,0.0,0.0,0.0,0.14658808574565188,0.0
2018-07-17,1.0282482301540297,0.8508554640244256,0.0,0.0,0.0,0.0,0.0,0.14914453597557445,0.0
2018-07-18,1.0252272808056884,0.8533626068869888,0.0,0.0,0.0,0.0,0.0,0.14663739311301116,0.0
2018-07-19,1.025760389514219,0.8529190968412544,0.0,0.0,0.0,0.0,0.0,0.14708090315874559,0.0
2018-07-20,1.0264712011255934,0.8523284667320677,0.0,0.0,0.0,0.0,0.0,0.14767153326793223,0.0
2018-07-23,1.0300252591824655,0.8493875438495602,0.0,0.0,0.0,0.0,0.0,0.15061245615043978,0.0
2018-07-24,1.0274189499407593,0.851542231190545,0.0,0.0,0.0,0.0,0.0,0.14845776880945502,0.0
2018-07-25,1.023627954680096,0.8546959088015741,0.0,0.0,0.0,0.0,0.0,0.14530409119842588,0.0
2018-07-26,1.022739440165878,0.8554384339163675,0.0,0.0,0.0,0.0,0.0,0.14456156608363246,0.0
2018-07-27,1.022739440165878,0.8554384339163675,0.0,0.0,0.0,0.0,0.0,0.14456156608363246,0.0
2018-07-30,1.021910159952608,0.8561326223046605,0.0,0.0,0.0,0.0,0.0,0.14386737769533955,0.0
2018-07-31,1.022265565758295,0.8558349750840191,0.0,0.0,0.0,0.0,0.0,0.1441650249159809,0.0
2018-08-01,1.0150982153436032,0.8618778082511526,0.0,0.0,0.0,0.0,0.0,0.13812219174884743,0.0
2018-08-02,1.0161644327606647,0.8609734771203732,0.0,0.0,0.0,0.0,0.0,0.13902652287962686,0.0
2018-08-03,1.0144466380331765,0.8624313908676866,0.0,0.0,0.0,0.0,0.0,0.13756860913231336,0.0
2018-08-06,1.0113072200829396,0.8651086510865109,0.0,0.0,0.0,0.0,0.0,0.13489134891348908,0.0
2018-08-07,1.0176452902843613,0.8597206053550641,0.0,0.0,0.0,0.0,0.0,0.14027939464493594,0.0
2018-08-08,1.0144466380331765,0.8624313908676866,0.0,0.0,0.0,0.0,0.0,0.1375686091323134,0.0
2018-08-09,1.020903176836494,0.8569770815201625,0.0,0.0,0.0,0.0,0.0,0.14302291847983747,0.0
2018-08-10,1.0224432686611387,0.855686229071317,0.0,0.0,0.0,0.0,0.0,0.14431377092868308,0.0
2018-08-13,1.0252865151066362,0.8533133052169393,0.0,0.0,0.0,0.0,0.0,0.14668669478306076,0.0
2018-08-14,1.0223840343601907,0.8557358053302434,0.0,0.0,0.0,0.0,0.0,0.14426419466975657,0.0
2018-08-15,1.0187115077014228,0.8588207931154785,0.0,0.0,0.0,0.0,0.0,0.1411792068845214,0.0
2018-08-16,1.0183561018957357,0.8591205211726385,0.0,0.0,0.0,0.0,0.0,0.1408794788273615,0.0
2018-08-17,1.0186522734004748,0.8588707332674305,0.0,0.0,0.0,0.0,0.0,0.14112926673256956,0.0
2018-08-20,1.0243387662914702,0.8541028161683919,0.0,0.0,0.0,0.0,0.0,0.14589718383160807,0.0
2018-08-21,1.0245757034952618,0.8539053014973697,0.0,0.0,0.0,0.0,0.0,0.1460946985026304,0.0
2018-08-22,1.0242795319905225,0.8541522091140413,0.0,0.0,0.0,0.0,0.0,0.1458477908859587,0.0
2018-08-23,1.0255826866113755,0.8530668822917871,0.0,0.0,0.0,0.0,0.0,0.14693311770821293,0.0
2018-08-24,1.0235094860782001,0.8547948376642167,0.0,0.0,0.0,0.0,0.0,0.14520516233578326,0.0
2018-08-27,1.0331054428317548,0.846855111518835,0.0,0.0,0.0,0.0,0.0,0.153144888481165,0.0
2018-08-28,1.03073607079384,0.8488017930004024,0.0,0.0,0.0,0.0,0.0,0.15119820699959766,0.0
2018-08-29,1.0303214306872048,0.8491433827756698,0.0,0.0,0.0,0.0,0.0,0.15085661722433016,0.0
2018-08-30,1.0275374185426551,0.8514440537268693,0.0,0.0,0.0,0.0,0.0,0.14855594627313073,0.0
2018-08-31,1.0279520586492903,0.851100610810188,0.0,0.0,0.0,0.0,0.0,0.14889938918981208,0.0
2018-09-03,1.0296698533767783,0.8496807225450153,0.0,0.0,0.0,0.0,0.0,0.15031927745498472,0.0
2018-09-04,1.0282482301540294,0.8508554640244255,0.0,0.0,0.0,0.0,0.0,0.1491445359755746,0.0
2018-09-05,1.0269450755331764,0.8519351675607083,0.0,0.0,0.0,0.0,0.0,0.14806483243929167,0.0
2018-09-06,1.0235094860782001,0.8547948376642167,0.0,0.0,0.0,0.0,0.0,0.1452051623357833,0.0
2018-09-07,1.0220878628554513,0.8559837728194726,0.0,0.0,0.0,0.0,0.0,0.14401622718052737,0.0
2018-09-10,1.020903176836494,0.8569770815201625,0.0,0.0,0.0,0.0,0.0,0.1430229184798375,0.0
2018-09-11,1.0213178169431292,0.8566291613501914,0.0,0.0,0.0,0.0,0.0,0.14337083864980857,0.0
2018-09-12,1.0194815536137454,0.8581720992388588,0.0,0.0,0.0,0.0,0.0,0.1418279007611411,0.0
2018-09-13,1.0199554280213283,0.8577733898600384,0.0,0.0,0.0,0.0,0.0,0.14222661013996163,0.0
2018-09-14,1.0189484449052146,0.8586210905708639,0.0,0.0,0.0,0.0,0.0,0.1413789094291361,0.0
2018-09-17,1.013854295023698,0.86293526524889,0.0,0.0,0.0,0.0,0.0,0.13706473475111006,0.0
2018-09-18,1.0177045245853091,0.8596705663232641,0.0,0.0,0.0,0.0,0.0,0.14032943367673592,0.0
2018-09-19,1.0190076792061622,0.8585711794454456,0.0,0.0,0.0,0.0,0.0,0.1414288205545544,0.0
2018-09-20,1.0198369594194323,0.8578730324679096,0.0,0.0,0.0,0.0,0.0,0.14212696753209036,0.0
2018-09-21,1.020014662322276,0.8577235772357723,0.0,0.0,0.0,0.0,0.0,0.14227642276422764,0.0
2018-09-25,1.0175860559834133,0.8597706502124687,0.0,0.0,0.0,0.0,0.0,0.1402293497875313,0.0
2018-09-26,1.0187707420023706,0.8587708587708588,0.0,0.0,0.0,0.0,0.0,0.14122914122914124,0.0
2018-09-27,1.0187115077014228,0.8588207931154785,0.0,0.0,0.0,0.0,0.0,0.14117920688452149,0.0
2018-09-28,1.0210216454383898,0.8568776469223183,0.0,0.0,0.0,0.0,0.0,0.14312235307768173,0.0
2018-10-08,1.0158682612559253,0.8612244897959184,0.0,0.0,0.0,0.0,0.0,0.13877551020408163,0.0
2018-10-09,1.0140912322274893,0.8627336448598131,0.0,0.0,0.0,0.0,0.0,0.13726635514018692,0.0
2018-10-10,1.01462434093602,0.8622803432774826,0.0,0.0,0.0,0.0,0.0,0.13771965672251738,0.0
2018-10-11,1.0012966232227498,0.8737576904874585,0.0,0.0,0.0,0.0,0.0,0.12624230951254142,0.0
2018-10-12,1.0049691498815176,0.8705646587292231,0.0,0.0,0.0,0.0,0.0,0.12943534127077688,0.0
2018-10-15,1.005206087085309,0.8703594578668238,0.0,0.0,0.0,0.0,0.0,0.12964054213317625,0.0
2018-10-16,0.9994603598933659,0.8753630059858946,0.0,0.0,0.0,0.0,0.0,0.12463699401410543,0.0
2018-10-17,1.005146852784361,0.8704107490129058,0.0,0.0,0.0,0.0,0.0,0.12958925098709417,0.0
2018-10-18,1.004199103969195,0.8712322302837255,0.0,0.0,0.0,0.0,0.0,0.12876776971627446,0.0
2018-10-19,1.009589425355451,0.8665806148791363,0.0,0.0,0.0,0.0,0.0,0.13341938512086368,0.0
2018-10-22,1.0151574496445503,0.861827517796709,0.0,0.0,0.0,0.0,0.0,0.13817248220329098,0.0
2018-10-23,1.0142097008293844,0.8626328699918233,0.0,0.0,0.0,0.0,0.0,0.13736713000817666,0.0
2018-10-24,1.0107741113744082,0.8655649320206282,0.0,0.0,0.0,0.0,0.0,0.13443506797937183,0.0
2018-10-25,1.0105964084715646,0.8657171326416974,0.0,0.0,0.0,0.0,0.0,0.1342828673583026,0.0
2018-10-26,1.0087601451421808,0.8672930123311802,0.0,0.0,0.0,0.0,0.0,0.1327069876688198,0.0
2018-10-29,1.0039029324644557,0.8714892612697662,0.0,0.0,0.0,0.0,0.0,0.12851073873023372,0.0
2018-10-30,1.0046137440758303,0.8708726415094339,0.0,0.0,0.0,0.0,0.0,0.12912735849056606,0.0
2018-10-31,1.006509241706162,0.8692325800376648,0.0,0.0,0.0,0.0,0.0,0.13076741996233524,0.0
2018-11-01,1.0057391957938397,0.869898109429295,0.0,0.0,0.0,0.0,0.0,0.130101890570705,0.0
2018-11-02,1.0103002369668255,0.8659709193245778,0.0,0.0,0.0,0.0,0.0,0.13402908067542216,0.0
2018-11-05,1.0105371741706168,0.8657678780773739,0.0,0.0,0.0,0.0,0.0,0.13423212192262607,0.0
2018-11-06,1.0107148770734604,0.8656156596143703,0.0,0.0,0.0,0.0,0.0,0.1343843403856298,0.0
2018-11-07,1.0115441572867305,0.864906013936874,0.0,0.0,0.0,0.0,0.0,0.1350939860631259,0.0
2018-11-08,1.0091747852488158,0.8669366672536244,0.0,0.0,0.0,0.0,0.0,0.1330633327463756,0.0
2018-11-09,1.008167802132702,0.8678025851938895,0.0,0.0,0.0,0.0,0.0,0.13219741480611052,0.0
2018-11-12,1.0109518142772518,0.8654127849065447,0.0,0.0,0.0,0.0,0.0,0.13458721509345528,0.0
2018-11-13,1.0173491187796215,0.8599708879184861,0.0,0.0,0.0,0.0,0.0,0.14002911208151392,0.0
2018-11-14,1.0183561018957352,0.8591205211726384,0.0,0.0,0.0,0.0,0.0,0.14087947882736165,0.0
2018-11-15,1.0216139884478679,0.8563808198527278,0.0,0.0,0.0,0.0,0.0,0.1436191801472721,0.0
2018-11-16,1.0220878628554508,0.8559837728194725,0.0,0.0,0.0,0.0,0.0,0.1440162271805275,0.0
2018-11-19,1.0226802058649296,0.8554879814653923,0.0,0.0,0.0,0.0,0.0,0.14451201853460768,0.0
2018-11-20,1.0207847082345978,0.8570765391980502,0.0,0.0,0.0,0.0,0.0,0.14292346080194984,0.0
2018-11-21,1.018000696090048,0.8594204585127428,0.0,0.0,0.0,0.0,0.0,0.14057954148725718,0.0
2018-11-22,1.0181191646919439,0.8593204561321852,0.0,0.0,0.0,0.0,0.0,0.14067954386781484,0.0
2018-11-23,1.0178822274881523,0.8595204841713221,0.0,0.0,0.0,0.0,0.0,0.14047951582867793,0.0
2018-11-26,1.0145058723341238,0.8623810357914403,0.0,0.0,0.0,0.0,0.0,0.13761896420855968,0.0
2018-11-27,1.012195734597157,0.8643492509363295,0.0,0.0,0.0,0.0,0.0,0.1356507490636705,0.0
2018-11-28,1.0155128554502377,0.8615258982734484,0.0,0.0,0.0,0.0,0.0,0.13847410172655164,0.0
2018-11-29,1.0152759182464464,0.8617269544924153,0.0,0.0,0.0,0.0,0.0,0.13827304550758468,0.0
2018-11-30,1.0146243409360198,0.8622803432774826,0.0,0.0,0.0,0.0,0.0,0.13771965672251743,0.0
2018-12-03,1.0196000222156405,0.8580723871492476,0.0,0.0,0.0,0.0,0.0,0.1419276128507524,0.0
2018-12-04,1.0195407879146927,0.8581222402974669,0.0,0.0,0.0,0.0,0.0,0.1418777597025332,0.0
2018-12-05,1.0191853821090056,0.8584214808787631,0.0,0.0,0.0,0.0,0.0,0.14157851912123687,0.0
2018-12-06,1.0151574496445506,0.861827517796709,0.0,0.0,0.0,0.0,0.0,0.13817248220329104,0.0
2018-12-07,1.0159274955568727,0.8611742755524459,0.0,0.0,0.0,0.0,0.0,0.1388257244475542,0.0
2018-12-10,1.0158090269549769,0.8612747098956206,0.0,0.0,0.0,0.0,0.0,0.1387252901043794,0.0
2018-12-11,1.0190669135071095,0.858521274122297,0.0,0.0,0.0,0.0,0.0,0.14147872587770302,0.0
2018-12-12,1.016105198459716,0.8610236679491662,0.0,0.0,0.0,0.0,0.0,0.1389763320508338,0.0
2018-12-13,1.0173491187796213,0.859970887918486,0.0,0.0,0.0,0.0,0.0,0.14002911208151397,0.0
2018-12-14,1.0134396549170621,0.8632883277807001,0.0,0.0,0.0,0.0,0.0,0.13671167221929992,0.0
2018-12-17,1.0097078939573465,0.8664789393406076,0.0,0.0,0.0,0.0,0.0,0.13352106065939237,0.0
2018-12-18,1.0081678021327019,0.8678025851938894,0.0,0.0,0.0,0.0,0.0,0.1321974148061106,0.0
2018-12-19,1.0033698237559245,0.8719522994273569,0.0,0.0,0.0,0.0,0.0,0.12804770057264317,0.0
2018-12-20,1.004080635367299,0.8713350244823312,0.0,0.0,0.0,0.0,0.0,0.12866497551766873,0.0
2018-12-21,1.0041398696682469,0.8712836243511088,0.0,0.0,0.0,0.0,0.0,0.12871637564889118,0.0
2018-12-24,1.0069238818127966,0.8688746396846871,0.0,0.0,0.0,0.0,0.0,0.13112536031531288,0.0
2018-12-25,1.0082270364336496,0.8677516009635153,0.0,0.0,0.0,0.0,0.0,0.1322483990364846,0.0
2018-12-26,1.008997082345972,0.8670893507103438,0.0,0.0,0.0,0.0,0.0,0.13291064928965624,0.0
2018-12-27,1.0089378480450242,0.8671402571478891,0.0,0.0,0.0,0.0,0.0,0.13285974285211086,0.0
2018-12-28,1.0092340195497636,0.8668857847165158,0.0,0.0,0.0,0.0,0.0,0.13311421528348422,0.0
2019-01-02,1.0091155509478678,0.8669875557642637,0.0,0.0,0.0,0.0,0.0,0.13301244423573633,0.0
2019-01-03,1.0078716306279625,0.8680575962386128,0.0,0.0,0.0,0.0,0.0,0.13194240376138724,0.0
2019-01-04,1.0073977562203795,0.8684659257952605,0.0,0.0,0.0,0.0,0.0,0.13153407420473948,0.0
2019-01-07,1.0087009108412326,0.8673439426860059,0.0,0.0,0.0,0.0,0.0,0.13265605731399405,0.0
2019-01-08,1.007575459123223,0.8683127572016458,0.0,0.0,0.0,0.0,0.0,0.13168724279835417,0.0
2019-01-09,1.0074569905213273,0.8684148635936028,0.0,0.0,0.0,0.0,0.0,0.13158513640639724,0.0
2019-01-10,1.005383789988152,0.8702056206916865,0.0,0.0,0.0,0.0,0.0,0.12979437930831347,0.0
2019-01-11,1.0059761329976307,0.8696932226343989,0.0,0.0,0.0,0.0,0.0,0.13030677736560117,0.0
2019-01-14,1.001355857523697,0.8737060041407865,0.0,0.0,0.0,0.0,0.0,0.12629399585921355,0.0
2019-01-15,1.0031328865521327,0.8721582521405371,0.0,0.0,0.0,0.0,0.0,0.12784174785946295,0.0
2019-01-16,1.0020074348341232,0.8731378576495622,0.0,0.0,0.0,0.0,0.0,0.12686214235043777,0.0
2019-01-17,1.0020074348341232,0.8731378576495622,0.0,0.0,0.0,0.0,0.0,0.12686214235043777,0.0
2019-01-18,1.0024813092417062,0.8727251240841406,0.0,0.0,0.0,0.0,0.0,0.12727487591585943,0.0
2019-01-21,1.005679961492891,0.8699493462127456,0.0,0.0,0.0,0.0,0.0,0.13005065378725442,0.0
2019-01-22,1.003902932464455,0.871489261269766,0.0,0.0,0.0,0.0,0.0,0.12851073873023397,0.0
2019-01-23,1.005265321386256,0.8703081727653053,0.0,0.0,0.0,0.0,0.0,0.1296918272346948,0.0
2019-01-24,1.0063907731042654,0.8693349028840491,0.0,0.0,0.0,0.0,0.0,0.13066509711595087,0.0
