date,nav,cash_weight,turnover,w_600362,w_000807,w_600547,w_600988
2018-04-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.99975,0.75,0.25,0.0,0.125,0.0,0.125
2019-02-01,1.0076289681077326,0.7441355138966513,0.0,0.0,0.12983614435175947,0.0,0.1260283417515892
2019-02-11,1.0190991737386288,0.7357600902071839,0.0,0.0,0.13731633627998657,0.0,0.12692357351282954
2019-02-12,1.0260132270257751,0.7308019821280176,0.0,0.0,0.14083163197258672,0.0,0.12836638589939567
2019-02-13,1.0338921951335076,0.7252327694602396,0.0,0.0,0.14542427929280846,0.0,0.12934295124695191
2019-02-14,1.0322535943290938,0.7263840049763505,0.0,0.0,0.14439404265588912,0.0,0.12922195236776038
2019-02-15,1.0296500787040939,0.7282206989618316,0.0,0.0,0.14223060526598275,0.0,0.12954869577218558
2019-02-18,1.0417939703188177,0.719732040463372,0.0,0.0,0.14931940770030025,0.0,0.1309485518363277
2019-02-19,1.0454764361522912,0.7171969391864681,0.0,0.0,0.14941602899718084,0.0,0.13338703181635111
2019-02-20,1.0496729384265502,0.7143296474080414,0.0,0.0,0.1537792990947867,0.0,0.13189105349717198
2019-02-21,1.056050148195334,0.7100159980862103,0.0,0.0,0.15346699958634236,0.0,0.13651700232744737
2019-02-22,1.057306291852679,0.7091724562483511,0.0,0.0,0.15574707589482015,0.0,0.1350804678568287
2019-02-25,1.0868011063321263,0.6899261471407241,0.0,0.0,0.17308043101012957,0.0,0.13699342184914637
2019-02-26,1.0919397163493938,0.6866793915206201,0.0,0.0,0.17882275820849483,0.0,0.1344978502708851
2019-02-27,1.08769759991998,0.6893575016210044,0.0,0.0,0.17592977905952717,0.0,0.13471271931946843
2019-02-28,1.0899642725530663,0.687923924555513,0.0,0.0,0.17795254298397822,0.0,0.13412353246050876
2019-03-01,1.0886169005854112,0.6887753622020596,0.0,0.0,0.17817279334740782,0.0,0.13305184445053259
2019-03-04,1.1037011508170484,0.6793618901683017,0.0,0.0,0.1863527407058884,0.0,0.13428536912580985
2019-03-05,1.126504719613376,0.6656097279888368,0.0,0.0,0.20222517777438617,0.0,0.13216509423677705
2019-03-06,1.1341836871946596,0.6611032308660862,0.0,0.0,0.2025776393192087,0.0,0.13631912981470506
2019-03-07,1.1652258741682109,0.6434911175785973,0.0,0.0,0.22064148562807806,0.0,0.1358673967933246
2019-03-08,1.1196362804813846,0.6696929289193988,0.0,0.0,0.19823375760548176,0.0,0.13207331347511944
2019-03-11,1.1298047282997807,0.6636655708888534,0.0,0.0,0.20336280080187955,0.0,0.13297162830926706
2019-03-12,1.1318257862512633,0.6624804887008847,0.0,0.0,0.2029996636383787,0.0,0.1345198476607366
2019-03-13,1.1130818772637296,0.6736364281154692,0.0,0.0,0.19472303000212782,0.0,0.13164054188240293
2019-03-14,1.104797644931351,0.678687634283101,0.0,0.0,0.19264831285640105,0.0,0.12866405286049792
2019-03-15,1.1090853755159198,0.6760638238974213,0.0,0.0,0.19425097717885972,0.0,0.12968519892371905
2019-03-18,1.1182661014361523,0.6705134842566011,0.0,0.0,0.1990586906386784,0.0,0.13042782510472056
2019-03-19,1.1170099577788073,0.6712675162636997,0.0,0.0,0.1969517539037591,0.0,0.13178072983254113
2019-03-20,1.1273555990460746,0.6651073544447402,0.0,0.0,0.20611399786178144,0.0,0.12877864769347835
2019-03-21,1.1311292931898584,0.662888411178425,0.0,0.0,0.20370008468503678,0.0,0.13341150413653827
2019-03-22,1.1242608540578674,0.6669381908065672,0.0,0.0,0.19973409360092503,0.0,0.13332771559250772
2019-03-25,1.1112888900880222,0.674723293544858,0.0,0.0,0.18918022900606693,0.0,0.13609647744907502
2019-03-26,1.1021081641677897,0.6803438395415474,0.0,0.0,0.18425978987583572,0.0,0.1353963705826169
2019-03-27,1.1000414920611523,0.6816220164523734,0.0,0.0,0.18578933434552533,0.0,0.13258864920210126
2019-03-28,1.0954397255622472,0.6844854011617573,0.0,0.0,0.1835989487491171,0.0,0.13191565008912562
2019-03-29,1.107492388866661,0.6770362555424075,0.0,0.0,0.19217956212011042,0.0,0.13078418233748204
2019-04-01,1.1424170422001347,0.6563386857009473,0.0,0.0,0.2142216543607258,0.0,0.1294396599383269
2019-04-02,1.1522486470266173,0.6507384512317672,0.0,0.0,0.21917232558847707,0.0,0.13008922317975574
2019-04-03,1.1590714720034538,0.6469079069851924,0.0,0.0,0.22405924903393373,0.0,0.12903284398087386
2019-04-04,1.1688802697523588,0.6414793023744486,0.0,0.0,0.22941794494641723,0.0,0.12910275267913418
2019-04-08,1.1968224485659538,0.626502703804089,0.0,0.0,0.24853449274172618,0.0,0.12496280345418478
2019-04-09,1.171146942385445,0.6402377642490773,0.0,0.0,0.23119697042327783,0.0,0.1285652653276448
2019-04-10,1.173282035724815,0.6390726842900913,0.0,0.0,0.22800249413474605,0.0,0.13292482157516267
2019-04-11,1.1590714720034538,0.6469079069851924,0.0,0.0,0.22405924903393373,0.0,0.1290328439808739
2019-04-12,1.1478696881317387,0.6532209254696738,0.0,0.0,0.22000843670332754,0.0,0.12677063782699863
2019-04-15,1.1504732037567387,0.6517426894877457,0.0,0.0,0.2217735540618023,0.0,0.12648375645045196
2019-04-16,1.1771592389129888,0.6369677739541775,0.0,0.0,0.23941583864770724,0.0,0.12361638739811526
2019-04-17,1.1849697857879886,0.6327692984183433,0.0,0.0,0.24442911267028014,0.0,0.12280158891137656
2019-04-18,1.1797627545379885,0.6355621052756806,0.0,0.0,0.2410943055603059,0.0,0.12334358916401346
2019-04-19,1.1810645123504884,0.6348615949079404,0.0,0.0,0.2419307640317585,0.0,0.12320764106030108
2019-04-22,1.1621890240692383,0.6451725876524276,0.0,0.0,0.22961871609157575,0.0,0.1252086962559967
2019-04-23,1.1629714822692048,0.6447385094404519,0.0,0.0,0.2350609149001647,0.0,0.12020057565938341
2019-04-24,1.1603679666442048,0.6461851081329528,0.0,0.0,0.233344622381344,0.0,0.1204702694857032
2019-04-25,1.1449468734206536,0.6548884646148283,0.0,0.0,0.22625486885130347,0.0,0.11885666653386817
2019-04-26,1.1244099772574123,0.6668497391217516,0.0,0.0,0.21302144444167057,0.0,0.12012881643657784
2019-04-29,1.1105362565279648,0.6751805675793519,0.0,0.0,0.20864955039778574,0.0,0.11616988202286238
2019-04-30,1.1238503266614723,0.6671818143501413,0.0,0.0,0.21023176962595588,0.0,0.1225864160239028
2019-05-06,1.088994094560731,0.6885367916549198,0.0,0.0,0.18588102621934022,0.0,0.12558218212574
2019-05-07,1.0821484625063174,0.6928924505084928,0.0,0.0,0.1810422114609863,0.0,0.12606533803052083
2019-05-08,1.0884625142141173,0.6888730573706285,0.0,0.0,0.17341422451170324,0.0,0.1377127181176682
2019-05-09,1.0919221724435646,0.6866904243935515,0.0,0.0,0.1704804352227045,0.0,0.14282914038374397
2019-05-10,1.1089818664715294,0.6761269256689417,0.0,0.0,0.17959621463081255,0.0,0.14427685970024576
2019-05-13,1.1032151846255895,0.6796611490209612,0.0,0.0,0.17286520543675482,0.0,0.14747364554228393
2019-05-14,1.1099064303087096,0.675563704763335,0.0,0.0,0.17299591398019423,0.0,0.15144038125647072
2019-05-15,1.121936286535546,0.6683200365284239,0.0,0.0,0.1821636210676432,0.0,0.14951634240393294
2019-05-16,1.1456644191690535,0.6544782987533442,0.0,0.0,0.19145762732628202,0.0,0.15406407392037377
2019-05-17,1.1147081973340636,0.6726536162497523,0.0,0.0,0.17867361681634034,0.0,0.14867276693390735
2019-05-20,1.1121678397700474,0.6741900576400699,0.0,0.0,0.18376360946092174,0.0,0.1420463328990083
2019-05-21,1.120652072628875,0.6690858994630307,0.0,0.0,0.18934201668832282,0.0,0.14157208384864653
2019-05-22,1.1169292558119948,0.6713160176424022,0.0,0.0,0.18181475477815054,0.0,0.14686922757944726
2019-05-23,1.1030555350825473,0.6797595190380763,0.0,0.0,0.1770207080828323,0.0,0.1432197728790914
2019-05-24,1.1050537859564522,0.6785303209029037,0.0,0.0,0.17728960641647043,0.0,0.14418007268062585
2019-05-27,1.1233468165641847,0.6674808607134716,0.0,0.0,0.18888781301440244,0.0,0.14363132627212602
2019-05-28,1.1175117134855121,0.670966121385287,0.0,0.0,0.1840497346855474,0.0,0.14498414392916564
2019-05-29,1.1275713890877694,0.6649800688953408,0.0,0.0,0.18356220651798466,0.0,0.15145772458667453
2019-05-30,1.1293643762634769,0.6639243416555856,0.0,0.0,0.18903401394360422,0.0,0.14704164440081016
2019-05-31,1.1275485820101918,0.6649935195370787,0.0,0.0,0.1841431707745904,0.0,0.15086330968833084
2019-06-03,1.1278678810962768,0.6648052600550957,0.0,0.0,0.1760118093027814,0.0,0.1591829306421229
2019-06-04,1.129666131443733,0.6637469949123168,0.0,0.0,0.1728507799250825,0.0,0.16340222516260072
2019-06-05,1.134404740408103,0.660974406480578,0.0,0.0,0.17155498918202503,0.0,0.16747060433739694
2019-06-06,1.1205082126010781,0.6691718021944988,0.0,0.0,0.1672929505486247,0.0,0.1635352472568765
2019-06-10,1.1190468052455358,0.6700457000415456,0.0,0.0,0.17041960947237225,0.0,0.15953469048608213
2019-06-11,1.1334117553381908,0.6615534879257264,0.0,0.0,0.1797450014937086,0.0,0.15870151058056495
2019-06-12,1.1432030091812668,0.655887444293028,0.0,0.0,0.17763618282936172,0.0,0.16647637287761027
2019-06-13,1.1418100230584567,0.6566876142771539,0.0,0.0,0.17899297819707144,0.0,0.16431940752577465
