date,nav,cash_weight,turnover,w_600362,w_000807,w_600547,w_600988,w_600900,w_600886,w_600025,w_000333,w_600183,w_002463,w_002916,w_603160
2020-07-28,1.1911503909117107,0.6962499340546902,0.0,0.0,0.08778680008664282,0.0,0.028257593653222418,0.0,0.04295931576843282,0.09118316884249797,0.05356318759451379,0.0,0.0,0.0,0.0
2020-07-29,1.2022733830075234,0.6898084851940097,0.0,0.0,0.09058353459129559,0.0,0.028363218179232826,0.0,0.043589644421302566,0.09101124533658728,0.05664387227757206,0.0,0.0,0.0,0.0
2020-07-30,1.2025011922748177,0.6896778036058375,0.0,0.0,0.09327254043632201,0.0,0.027373660847623403,0.0,0.0435813865293179,0.08998668991004359,0.0561079186708556,0.0,0.0,0.0,0.0
2020-07-31,1.2077811158506548,0.7260238686151625,0.03938809978672343,0.0,0.0625,0.0,0.020833333333333332,0.0,0.04290772440887993,0.09126122715332136,0.0564738464893028,0.0,0.0,0.0,0.0
2020-08-03,1.213429929418423,0.7226440496572417,0.0,0.0,0.06533754859582845,0.0,0.02128993346538919,0.0,0.042767877428915926,0.09116911779177106,0.05679147306085357,0.0,0.0,0.0,0.0
2020-08-04,1.2126033527172617,0.723136643326343,0.0,0.0,0.06514126824176052,0.0,0.02169683542412825,0.0,0.04363618780884611,0.0898994203790118,0.05648964481991032,0.0,0.0,0.0,0.0
2020-08-05,1.2121232643886914,0.7234230576479075,0.0,0.0,0.06396250199465978,0.0,0.023864426390301577,0.0,0.042813981064968476,0.0899350270402625,0.056001005861900155,0.0,0.0,0.0,0.0
2020-08-06,1.2137366408470152,0.7224614373990508,0.0,0.0,0.06508044464661555,0.0,0.0262194337215756,0.0,0.042457650722403636,0.08848487994537245,0.05529615356498191,0.0,0.0,0.0,0.0
2020-08-07,1.2127610870089442,0.7230425906333217,0.0,0.0,0.06067824232552386,0.0,0.02677133579304986,0.0,0.04231200789785902,0.09188523293254953,0.0553105904176961,0.0,0.0,0.0,0.0
2020-08-10,1.2078183099207345,0.7260015111277598,0.0,0.0,0.05536579982512762,0.0,0.026765026706511666,0.0,0.043267466790807306,0.09192697664648365,0.05667321890330988,0.0,0.0,0.0,0.0
2020-08-11,1.2010976813526786,0.7300637839735804,0.0,0.0,0.053852157443500824,0.0,0.024223309095652956,0.0,0.043993677810219185,0.09143289431662967,0.056434177360417004,0.0,0.0,0.0,0.0
2020-08-12,1.1970765896819469,0.7325161361673685,0.0,0.0,0.052569402592004925,0.0,0.021873040644569634,0.0,0.04462719484342396,0.09308914394604953,0.05532508180658341,0.0,0.0,0.0,0.0
2020-08-13,1.1985910726167948,0.7315905634569828,0.0,0.0,0.052502978383665945,0.0,0.021892106065545962,0.0,0.04517721155704637,0.09330837424748215,0.05552876628927685,0.0,0.0,0.0,0.0
2020-08-14,1.2045358693090722,0.727979913685104,0.0,0.0,0.05272872001269461,0.0,0.022318496661530154,0.0,0.04525595291167528,0.09485901059250339,0.056857906136492636,0.0,0.0,0.0,0.0
2020-08-17,1.2126310833022353,0.7231201065556699,0.0,0.0,0.05526646648796949,0.0,0.024373759847777215,0.0,0.04513365112426509,0.09555756898344252,0.05654844700087573,0.0,0.0,0.0,0.0
2020-08-18,1.21565097062557,0.7213237511084217,0.0,0.0,0.05464874648338847,0.0,0.026753741882418438,0.0,0.045141110427045904,0.09598443962761384,0.05614821047111165,0.0,0.0,0.0,0.0
2020-08-19,1.2229620451176049,0.7170115554043264,0.0,0.0,0.05444143612404352,0.0,0.025380833094299643,0.0,0.04796171935855721,0.10069287769232436,0.054511578326448804,0.0,0.0,0.0,0.0
2020-08-20,1.2110395411637878,0.7240704274012106,0.0,0.0,0.053168936720724466,0.0,0.02452134944763185,0.0,0.04669339600691929,0.0973501041024438,0.0541957863210699,0.0,0.0,0.0,0.0
2020-08-21,1.215198549112195,0.7215923017772388,0.0,0.0,0.05587061086402891,0.0,0.02376948437558054,0.0,0.04647377639817163,0.09801367331922661,0.054280153265753514,0.0,0.0,0.0,0.0
2020-08-24,1.2145938121095494,0.7219515770850482,0.0,0.0,0.05637927511143527,0.0,0.02447263643409677,0.0,0.0457189746688158,0.0964003977568179,0.055077138943786075,0.0,0.0,0.0,0.0
2020-08-25,1.2109273732164345,0.7241374978922881,0.0,0.0,0.05353558869879399,0.0,0.02311368600854176,0.0,0.04657767565054943,0.09769254327145893,0.054943008478367764,0.0,0.0,0.0,0.0
2020-08-26,1.2061311390273914,0.7270170629019104,0.0,0.0,0.05229581385546162,0.0,0.022022113081189912,0.0,0.04730524700244361,0.09674203195877384,0.05461773120022066,0.0,0.0,0.0,0.0
2020-08-27,1.208280434434091,0.7257238412380016,0.0,0.0,0.0522027897947337,0.0,0.022782109086856912,0.0,0.04722110018751752,0.09857485912735585,0.05349530056553446,0.0,0.0,0.0,0.0
2020-08-28,1.2125426881347696,0.7231728224918117,0.0,0.0,0.05382551517688539,0.0,0.022944397245071402,0.0,0.04639574055989235,0.0985613324645836,0.055100192061755614,0.0,0.0,0.0,0.0
2020-08-31,1.214449035737308,0.7246868796753347,0.0026511518431179444,0.0,0.05410155865328604,0.0,0.020833333333333332,0.0,0.04608339506715483,0.09907126548489177,0.05522356778599936,0.0,0.0,0.0,0.0
2020-09-01,1.2178931828796877,0.7226374977748198,0.0,0.0,0.05418833326494045,0.0,0.022130157319757513,0.0,0.046609545774354284,0.0984595826558448,0.05597488321028313,0.0,0.0,0.0,0.0
2020-09-02,1.215395178935216,0.7241227359517938,0.0,0.0,0.052257461041929784,0.0,0.02116440770684368,0.0,0.045987718759665494,0.10098731256688555,0.0554803639728817,0.0,0.0,0.0,0.0
2020-09-03,1.2135401799013446,0.7252296189358447,0.0,0.0,0.051615446642239375,0.0,0.02044996227647747,0.0,0.045998121498690245,0.10114168023459645,0.05556517041215172,0.0,0.0,0.0,0.0
2020-09-04,1.2074916037028294,0.7288624447029985,0.0,0.0,0.049576549288206796,0.0,0.020737464519819053,0.0,0.04634892245311309,0.10031084202101775,0.05416377701484475,0.0,0.0,0.0,0.0
2020-09-07,1.2015466806509305,0.7324686559463527,0.0,0.0,0.049335773705208925,0.0,0.01925923965265828,0.0,0.04669922664725168,0.09946305715673055,0.052774046891797856,0.0,0.0,0.0,0.0
2020-09-08,1.2102643860448405,0.7271925807131707,0.0,0.0,0.05115194603444302,0.0,0.01789983612432908,0.0,0.04780417750372836,0.10341705850443324,0.05253440111989568,0.0,0.0,0.0,0.0
2020-09-09,1.2053522133624854,0.7301561091243607,0.0,0.0,0.05027020830581444,0.0,0.017303310033602762,0.0,0.04727539097720387,0.10383851411221601,0.05115646744680223,0.0,0.0,0.0,0.0
2020-09-10,1.2042520287055074,0.73082316762151,0.0,0.0,0.04934618475588122,0.0,0.017339736048009226,0.0,0.04719787032360968,0.10326284132380989,0.052030199927179895,0.0,0.0,0.0,0.0
2020-09-11,1.2028460392526406,0.7316774163217219,0.0,0.0,0.048675552299012395,0.0,0.017163904287617486,0.0,0.04713218747334277,0.10304788291894583,0.05230305669935961,0.0,0.0,0.0,0.0
2020-09-14,1.2093717138872202,0.7277293425396434,0.0,0.0,0.047929981123634426,0.0,0.017307392428437866,0.0,0.04807986245879493,0.10549649156036396,0.05345692988912541,0.0,0.0,0.0,0.0
2020-09-15,1.213812478842467,0.7250669255538362,0.0,0.0,0.0483560717019346,0.0,0.01841004221737359,0.0,0.047903961014394134,0.10511052986464181,0.05515246964781962,0.0,0.0,0.0,0.0
2020-09-16,1.2141609266244298,0.7248588411422531,0.0,0.0,0.04798143151966811,0.0,0.01789351548443175,0.0,0.048309252590508646,0.10641049575966725,0.05454646350347116,0.0,0.0,0.0,0.0
2020-09-17,1.2088930000127014,0.7280175186918458,0.0,0.0,0.04746584813067745,0.0,0.016965085685686464,0.0,0.047497665503758946,0.10453632191691974,0.05551756007111163,0.0,0.0,0.0,0.0
2020-09-18,1.216574136323938,0.7234210032547039,0.0,0.0,0.05172675668634315,0.0,0.01732738335288926,0.0,0.047735473654447094,0.10487192600770037,0.05491745704391616,0.0,0.0,0.0,0.0
2020-09-21,1.2197793593590256,0.7215200646579756,0.0,0.0,0.052907537331850836,0.0,0.017180074370698753,0.0,0.046894994417886145,0.10691336111611091,0.054583968105477776,0.0,0.0,0.0,0.0
2020-09-22,1.2102295722003447,0.727213499363652,0.0,0.0,0.05103277263484549,0.0,0.016618090933733093,0.0,0.04714492315726183,0.10308642042099203,0.05490429348951557,0.0,0.0,0.0,0.0
2020-09-23,1.2101475679076183,0.727262778170847,0.0,0.0,0.04886447631074853,0.0,0.01646533540076807,0.0,0.047148117880105284,0.10442794842858852,0.055831343808942654,0.0,0.0,0.0,0.0
2020-09-24,1.2002410647635913,0.7332654314794158,0.0,0.0,0.0463482191688794,0.0,0.016146124572166277,0.0,0.04650779770615438,0.10192597811160829,0.0558064489617759,0.0,0.0,0.0,0.0
2020-09-25,1.195789065429939,0.7359954256788216,0.0,0.0,0.04627657300800039,0.0,0.01659037010304594,0.0,0.046316254302126325,0.0989290374021964,0.05589233950580937,0.0,0.0,0.0,0.0
2020-09-28,1.1987610166837595,0.7341707562929224,0.0,0.0,0.046040045723967166,0.0,0.01763664258920784,0.0,0.04656521847287453,0.09935738331889302,0.05622995360213507,0.0,0.0,0.0,0.0
2020-09-29,1.2091426599125592,0.7278671999686402,0.0,0.0,0.045523994708699486,0.0,0.017690561226250297,0.0,0.04610530043708355,0.10585038919094192,0.05696255446838451,0.0,0.0,0.0,0.0
2020-09-30,1.1994599393461132,0.6920457173219086,0.041666666666666664,0.0,0.040777211268748566,0.0,0.017822276653475116,0.0,0.04647555199583047,0.1036710778227066,0.05754149827066406,0.0,0.0,0.0,0.041666666666666664
2020-10-09,1.2128605201703886,0.6843994839629703,0.0,0.0,0.04634558108901675,0.0,0.018157603873669884,0.0,0.04554258452149364,0.10518864672899299,0.05752656347624892,0.0,0.0,0.0,0.04283953634760744
2020-10-12,1.2140650838928784,0.6837204406390085,0.0,0.0,0.04629959821180679,0.0,0.018824679928867733,0.0,0.04579672334572961,0.10275646493841449,0.05792964315247004,0.0,0.0,0.0,0.044672449783702835
2020-10-13,1.2184735902663313,0.6812467014096188,0.0,0.0,0.0466113780220532,0.0,0.01848148837919834,0.0,0.046048567030362364,0.10337871231573001,0.059215130303071864,0.0,0.0,0.0,0.045018022539965404
2020-10-14,1.213560420402975,0.6840047682570569,0.0,0.0,0.046318852067174725,0.0,0.018382410270210987,0.0,0.04605532765041942,0.10213382961780383,0.058944481048192644,0.0,0.0,0.0,0.04416033108914144
2020-10-15,1.2122761108772793,0.6847294165707634,0.0,0.0,0.046006614691876335,0.0,0.01826876058634889,0.0,0.046583746316132525,0.10090988849440724,0.05967814433755625,0.0,0.0,0.0,0.04382342900291536
2020-10-16,1.2114169253458964,0.6852150541702726,0.0,0.0,0.046882895506496,0.0,0.01855840271174846,0.0,0.046736777105283255,0.10031491356348467,0.05869789401135924,0.0,0.0,0.0,0.043594062931355745
2020-10-19,1.2122918482485072,0.6847205277532442,0.0,0.0,0.048053405668262904,0.0,0.0193642252280372,0.0,0.04586371083092088,0.09990948369535332,0.058815819552006904,0.0,0.0,0.0,0.04327282727217458
2020-10-20,1.2142766155238363,0.6836013339230606,0.0,0.0,0.047253434621738,0.0,0.018790730200123392,0.0,0.04662670934911644,0.10007866626253945,0.05973985177507904,0.0,0.0,0.0,0.04390927386834315
2020-10-21,1.2160121919315041,0.6826256509856037,0.0,0.0,0.046585660585499386,0.0,0.019049759252456836,0.0,0.046201545652670525,0.10059985252183275,0.06059340012946021,0.0,0.0,0.0,0.04434413087247659
2020-10-22,1.2198596416006706,0.6804726427660656,0.0,0.0,0.04823404062583419,0.0,0.01866402250900965,0.0,0.04617498676573986,0.0992896629383229,0.06109919911583218,0.0,0.0,0.0,0.04606544527919568
2020-10-23,1.216125532628799,0.6825620315111348,0.0,0.0,0.049342582634711786,0.0,0.01795573611526356,0.0,0.04565936762062791,0.10025849502614956,0.05871030154948894,0.0,0.0,0.0,0.04551148554262346
2020-10-26,1.216508862149463,0.6823469519630085,0.0,0.0,0.05004713717267769,0.0,0.017745984027582536,0.0,0.04522676690128151,0.09956314862563898,0.059909763770707405,0.0,0.0,0.0,0.04516024753910334
2020-10-27,1.2147844256509917,0.6833155715499408,0.0,0.0,0.0477144314489114,0.0,0.01856827217162379,0.0,0.04594909319133341,0.1000368308889808,0.05924499801307225,0.0,0.0,0.0,0.045170802736137584
2020-10-28,1.2199782650542457,0.6804064776406198,0.0,0.0,0.04990481194602686,0.0,0.018397639899698753,0.0,0.046110922148967885,0.10060374204816228,0.05977921059844609,0.0,0.0,0.0,0.044797195718078324
2020-10-29,1.2220201594568252,0.6792695748101537,0.0,0.0,0.04886561842414916,0.0,0.018011345061247127,0.0,0.04555807229818536,0.10142678273281537,0.06315771975816471,0.0,0.0,0.0,0.04371088691528455
2020-10-30,1.2159726828850848,0.6826478306685123,0.0,0.0,0.04658717423383415,0.0,0.01779464588607199,0.0,0.046920299811194006,0.10027109768201972,0.060885012179978854,0.0,0.0,0.0,0.044893939538388966
2020-11-02,1.228959505694648,0.6754340645703251,0.0,0.0,0.05060931834559987,0.0,0.018273291200692373,0.0,0.04553738551151788,0.0998685295269419,0.06451071124256386,0.0,0.0,0.0,0.04576669960235901
2020-11-03,1.230431695989444,0.6746259193657794,0.0,0.0,0.051972674047406686,0.0,0.019008120206428922,0.0,0.045187557303651545,0.0994209167171108,0.0637820833978935,0.0,0.0,0.0,0.046002728961729134
2020-11-04,1.2299379606409433,0.6748967351906947,0.0,0.0,0.0512812972554615,0.0,0.018521179647375333,0.0,0.04550115906634671,0.09814781314243265,0.0662071409398277,0.0,0.0,0.0,0.04544467475786141
2020-11-05,1.235561116293941,0.6718252162333318,0.0,0.0,0.05246590874885393,0.0,0.01868807176505081,0.0,0.04688231292062792,0.0977011331498179,0.06625968275505931,0.0,0.0,0.0,0.04617767442725829
2020-11-06,1.244277863041536,0.667118767262007,0.0,0.0,0.05280239248841289,0.0,0.019475033797719275,0.0,0.04719640577944881,0.09831457330120184,0.0688700589790212,0.0,0.0,0.0,0.046222768392188966
2020-11-09,1.2587733175624733,0.6594365343960962,0.0,0.0,0.05926957777958349,0.0,0.019674837444533654,0.0,0.046652913679654,0.09782389606823905,0.06851114749108614,0.0,0.0,0.0,0.04863109314080757
2020-11-10,1.2663862836009017,0.6554722874630186,0.0,0.0,0.06663771585017557,0.0,0.01835081799149626,0.0,0.04665941483240587,0.09914865698530087,0.06730330997502203,0.0,0.0,0.0,0.046427796902580865
2020-11-11,1.2665573579179803,0.6553837526065112,0.0,0.0,0.06789673560112794,0.0,0.017956280807584334,0.0,0.0470547998457216,0.10072907949266946,0.06612438533167037,0.0,0.0,0.0,0.04485496631471517
2020-11-12,1.2633159843474455,0.6570653141481819,0.0,0.0,0.06599067625485977,0.0,0.018002352427635013,0.0,0.04602490874644663,0.09970920364592982,0.06817827254926676,0.0,0.0,0.0,0.04502927222767998
2020-11-13,1.2611862522596327,0.6581748830804655,0.0,0.0,0.06691247162895975,0.0,0.018022909321658235,0.0,0.04541109035358054,0.09827697771544684,0.06823562556974479,0.0,0.0,0.0,0.04496604233014443
2020-11-16,1.2740925156784086,0.6515077232689699,0.0,0.0,0.07471453416080079,0.0,0.018493155646143723,0.0,0.045236309108586656,0.09886584310197154,0.06667699390878885,0.0,0.0,0.0,0.0445054408047386
2020-11-17,1.2736475426066394,0.6517353399236614,0.0,0.0,0.07416747271394764,0.0,0.017905055670633458,0.0,0.04542330664308338,0.09921737218026254,0.06711984743173631,0.0,0.0,0.0,0.044431605436675216
2020-11-18,1.2795912079963394,0.6487080474892173,0.0,0.0,0.07861518420086083,0.0,0.01765695954349816,0.0,0.044928319689647285,0.09970305828180608,0.06633352102054936,0.0,0.0,0.0,0.04405490977442108
2020-11-19,1.2821194219332344,0.6474288587501797,0.0,0.0,0.07732140858028065,0.0,0.01732198438904367,0.0,0.044953100223113704,0.09950645361519941,0.06969803944356186,0.0,0.0,0.0,0.04377015499862096
2020-11-20,1.2854969951224577,0.6457277747620092,0.0,0.0,0.07938977512361571,0.0,0.017430984704342064,0.0,0.044948065299759685,0.10144347115885476,0.06773877636923313,0.0,0.0,0.0,0.0433211525821855
2020-11-23,1.289941803131936,0.6435027627667111,0.0,0.0,0.0808139912834699,0.0,0.017245812876266517,0.0,0.04484952944587509,0.10265884443165454,0.06888936717761615,0.0,0.0,0.0,0.042039692018406564
2020-11-24,1.285461526503277,0.6457455917655253,0.0,0.0,0.08314008420677056,0.0,0.01634018831059371,0.0,0.04489276550560385,0.10081811992023486,0.06704150905781615,0.0,0.0,0.0,0.042021741233455645
2020-11-25,1.2840874243725588,0.6464366042127347,0.0,0.0,0.08243314618338642,0.0,0.016241662076394395,0.0,0.0448276042393843,0.10249806156327473,0.06630932878433952,0.0,0.0,0.0,0.041253592940485785
2020-11-26,1.286967468876436,0.6449899738711821,0.0,0.0,0.08213522644297554,0.0,0.016050979278754405,0.0,0.04625208049609971,0.10509205455942168,0.06428302827175084,0.0,0.0,0.0,0.0411966570798158
2020-11-27,1.2906343333301482,0.6431574712427368,0.0,0.0,0.08235436581423142,0.0,0.016149655537162095,0.0,0.0465148659394381,0.10573192302247701,0.0646743968743421,0.0,0.0,0.0,0.04141732156961236
2020-11-30,1.3018310191943576,0.7055838696602823,0.06800137605881906,0.0,0.020833333333333332,0.0,0.01624804909822953,0.0,0.04493933810850904,0.10915689140694051,0.0625,0.0,0.0,0.0,0.040738518392705314
2020-12-01,1.3035028487999498,0.7046789111451457,0.0,0.0,0.021045464616542307,0.0,0.016131979783317405,0.0,0.04493745406611807,0.10901689039131056,0.06319113502690611,0.0,0.0,0.0,0.04099816497065991
2020-12-02,1.3013278572591196,0.7058566855716228,0.0,0.0,0.021266723059190834,0.0,0.016340181792520916,0.0,0.04462163292679592,0.10578662542625626,0.06473155028807298,0.0,0.0,0.0,0.04139660093554032
2020-12-03,1.2980309951975357,0.7076494872352089,0.0,0.0,0.018762249701047326,0.0,0.016372120979082305,0.0,0.04462298978665945,0.10667733760902852,0.06467466250856686,0.0,0.0,0.0,0.04124115218040663
2020-12-04,1.2973461137023143,0.708023062207833,0.0,0.0,0.01946544426906092,0.0,0.0161798317108265,0.0,0.0444224736850481,0.10766718409987332,0.06381391551048254,0.0,0.0,0.0,0.04042808851687563
2020-12-07,1.294064364602881,0.7098186097171654,0.0,0.0,0.019167284673963527,0.0,0.01627841859685326,0.0,0.04374888474405292,0.10669236432417835,0.06375377025360793,0.0,0.0,0.0,0.04054066769017864
2020-12-08,1.2895391293235001,0.7123094966872555,0.0,0.0,0.018456579972947546,0.0,0.017057502379393595,0.0,0.044015122589368044,0.1051884035431821,0.06299365345700193,0.0,0.0,0.0,0.03997924137085131
2020-12-09,1.2809431940363318,0.7170895418652662,0.0,0.0,0.018148332099225135,0.0,0.016512999495954358,0.0,0.04255168864239578,0.10526396083660518,0.06111780537122838,0.0,0.0,0.0,0.03931567168932497
2020-12-10,1.2788160547951184,0.7182823242816628,0.0,0.0,0.018611341310081887,0.0,0.016249261260178068,0.0,0.0415426984965325,0.10354493860731823,0.06234258789031298,0.0,0.0,0.0,0.039426848153913535
2020-12-11,1.2758001779906776,0.7199802790540573,0.0,0.0,0.01751649360830923,0.0,0.01609307719658018,0.0,0.04112822301685511,0.10473900564729452,0.061683153886167866,0.0,0.0,0.0,0.0388597675907358
2020-12-14,1.2837166223630159,0.715540293056353,0.0,0.0,0.017785746013277003,0.0,0.015790768539653586,0.0,0.0409312058372389,0.10943927072914515,0.06162909172473496,0.0,0.0,0.0,0.03888362409959744
2020-12-15,1.2868350752778746,0.7138062878559597,0.0,0.0,0.017608230933395193,0.0,0.016302344350192004,0.0,0.04173562822379134,0.10980149810792691,0.062419145840272666,0.0,0.0,0.0,0.038326864688462185
2020-12-16,1.2866830404425709,0.7138906314106672,0.0,0.0,0.017314565837221817,0.0,0.016439335603733878,0.0,0.04145814727018983,0.109186961014087,0.06414741333852961,0.0,0.0,0.0,0.037562945525570615
2020-12-17,1.2910741341564211,0.7114626061090743,0.0,0.0,0.018381047217119213,0.0,0.016768010912197526,0.0,0.04165488559148677,0.10881560342472855,0.06506950972990026,0.0,0.0,0.0,0.03784833701549333
2020-12-18,1.2889276984385267,0.7126473961881058,0.0,0.0,0.018492174403123073,0.0,0.01697891770923323,0.0,0.0415551005921091,0.10743076657396773,0.0649085775315665,0.0,0.0,0.0,0.0379870670018946
2020-12-21,1.2870811146451946,0.7136698361238545,0.0,0.0,0.017712375556623684,0.0,0.017842350157943714,0.0,0.04138885988870023,0.10633026382436052,0.06464833109742885,0.0,0.0,0.0,0.03840798335108851
2020-12-22,1.278670077525469,0.7183643258036967,0.0,0.0,0.01620561941851281,0.0,0.01698892089498869,0.0,0.04120642248167372,0.1041882033015726,0.06575689514106413,0.0,0.0,0.0,0.03728961295849136
2020-12-23,1.28382881589211,0.7154777621412549,0.0,0.0,0.016113555528745493,0.0,0.016833634740496282,0.0,0.04149370948838309,0.10628517504822763,0.06714280338974253,0.0,0.0,0.0,0.03665335966315003
2020-12-24,1.2811650902520957,0.7169653428397742,0.0,0.0,0.01603905084120737,0.0,0.017043037158771146,0.0,0.041466529334190066,0.10556083622202728,0.06792701352631368,0.0,0.0,0.0,0.034998190077716214
2020-12-25,1.2902827035493067,0.7118990013895374,0.0,0.0,0.016703230969011152,0.0,0.016980328270151085,0.0,0.04207471016084225,0.10919522879850005,0.06794792926691963,0.0,0.0,0.0,0.035199571145038355
2020-12-28,1.289904596581793,0.712107678816771,0.0,0.0,0.016091294206686535,0.0,0.017129656717104504,0.0,0.04197436058317708,0.10797534885897807,0.06958237302196145,0.0,0.0,0.0,0.03513928779532136
2020-12-29,1.2878098884561906,0.7132659691471159,0.0,0.0,0.015445906606275057,0.0,0.016482785336267916,0.0,0.041760469328965745,0.10658357244223686,0.0692494423398524,0.0,0.0,0.0,0.03721185479928606
2020-12-30,1.2901835718983368,0.7119537003679378,0.0,0.0,0.015926936651579515,0.0,0.016827691810252662,0.0,0.04151465057469289,0.10576167097545695,0.06969720361131203,0.0,0.0,0.0,0.03831814600876817
2020-12-31,1.2918307003251224,0.6990532343691915,0.0713913952696821,0.0,0.01585193981419378,0.0,0.016910728156689727,0.0,0.04128999775339304,0.10530679729528784,0.041666666666666664,0.0,0.0,0.041666666666666664,0.03825396927791067
2021-01-04,1.2968948071910815,0.6963235755994821,0.0,0.0,0.016403505697844517,0.0,0.017677359162297377,0.0,0.04157703878407523,0.10520685885697467,0.04174094778781693,0.0,0.0,0.042963610991355254,0.03810710312015388
2021-01-05,1.302244189863038,0.6934632047885527,0.0,0.0,0.017451760748379865,0.0,0.01800506821966943,0.0,0.041015622878466176,0.10136486105387778,0.04263151681081763,0.0,0.0,0.0470684893491011,0.03899947615113523
2021-01-06,1.3027042162466433,0.6932183208261891,0.0,0.0,0.0162506940044536,0.0,0.01786531569893488,0.0,0.04222838393013093,0.10473768890194689,0.04237517630435002,0.0,0.0,0.0462510528093079,0.03707336752468671
2021-01-07,1.305796612762114,0.6915766364330518,0.0,0.0,0.016847981901120603,0.0,0.017727950898486482,0.0,0.04218403013579127,0.10263480255768002,0.04389028517066118,0.0,0.0,0.04888747296321869,0.03625083993998998
2021-01-08,1.3042773081603642,0.6923822285871293,0.0,0.0,0.01588631586376797,0.0,0.016920650686481433,0.0,0.04212173559597123,0.10151635374533018,0.04318093841492353,0.0,0.0,0.050247485912088684,0.037744291194307694
2021-01-11,1.297365184846473,0.696071113875744,0.0,0.0,0.013944590297508126,0.0,0.016111467128357,0.0,0.04139392416722021,0.10050146400761001,0.04256571428766801,0.0,0.0,0.05109032084705443,0.03832140538883815
2021-01-12,1.2959437340647082,0.6968345967361296,0.0,0.0,0.01377304177647638,0.0,0.016177028294998116,0.0,0.041383252062655584,0.09843125935319978,0.043922143503219664,0.0,0.0,0.05134360893769871,0.038135069335622086
2021-01-13,1.2994257305769084,0.6949673290821805,0.0,0.0,0.013443310365118524,0.0,0.015942635477324798,0.0,0.042334927265631574,0.09941012532639269,0.04348192155097978,0.0,0.0,0.051753656021679084,0.03866609491069306
2021-01-14,1.2970989767810321,0.6962139709344197,0.0,0.0,0.013334084315041805,0.0,0.01559802921383348,0.0,0.042522918084292004,0.09989966246376335,0.041987476368628034,0.0,0.0,0.05047229939447522,0.039971559225546384
2021-01-15,1.2977239136631897,0.6958786994766548,0.0,0.0,0.013780803647978583,0.0,0.01578181246386873,0.0,0.04222245085834312,0.10140687456293053,0.042004934133223044,0.0,0.0,0.050751448345968155,0.03817297651103304
2021-01-18,1.2969717919278514,0.6962822437158531,0.0,0.0,0.01408217384049668,0.0,0.015781394150271952,0.0,0.04185472297843715,0.09928697007669782,0.041786940639555195,0.0,0.0,0.05195811369158547,0.0389674409071025
2021-01-19,1.2933519427441706,0.698231006947444,0.0,0.0,0.013854132897271047,0.0,0.015950325178224527,0.0,0.04219661543773088,0.10081331779880824,0.04010006652986315,0.0,0.0,0.05060784167386498,0.03824669353679326
2021-01-20,1.291788542957328,0.6990760478896166,0.0,0.0,0.014165455789303795,0.0,0.016075324716345096,0.0,0.04179764239644644,0.10031034155626381,0.04075420651176683,0.0,0.0,0.04962618629978054,0.03819479484047683
2021-01-21,1.2968038524001628,0.6963724141074132,0.0,0.0,0.015524406356438163,0.0,0.01598443982040242,0.0,0.041411841875185186,0.10210139054734808,0.04220709775960602,0.0,0.0,0.048928143596950344,0.037470265936656505
2021-01-22,1.2926063006471575,0.6986337826665157,0.0,0.0,0.01528045017473299,0.0,0.01572906367838633,0.0,0.04104034399027642,0.10274524560513926,0.04253869591584798,0.0,0.0,0.04814633843187737,0.035886079537224065
2021-01-25,1.2874106500259737,0.7014532847786179,0.0,0.0,0.015261511476124815,0.0,0.015580432196274781,0.0,0.04081084626039463,0.10127856284779338,0.04331261317174772,0.0,0.0,0.04691854505511524,0.03538420421393155
2021-01-26,1.2899199891279916,0.7000887163010614,0.0,0.0,0.015446355286941247,0.0,0.016050498125335644,0.0,0.04090046528125602,0.10233332491647175,0.04151719896866983,0.0,0.0,0.047309309882777484,0.03635413123748658
2021-01-27,1.290034601787094,0.700026517171463,0.0,0.0,0.01576675343943034,0.0,0.015683445781249788,0.0,0.04146014873237548,0.1042017420142349,0.04151351038809556,0.0,0.0,0.04568774655196501,0.03566013592118593
2021-01-28,1.2870822297931295,0.7016322721391637,0.0,0.0,0.015346032844971736,0.0,0.015420462916166984,0.0,0.04234570520756112,0.10663621656994796,0.040425652175696165,0.0,0.0,0.04297982962116082,0.03521382852533155
2021-01-29,1.2837684887602987,0.6962748630716751,0.007163465722050524,0.0,0.016005267313275433,0.0,0.015556842807099656,0.0,0.0418320373564611,0.1059673768148173,0.0410302793033381,0.0,0.0,0.041666666666666664,0.041666666666666664
2021-02-01,1.2863702361776714,0.6948666127283205,0.0,0.0,0.016214909442394978,0.0,0.016113972529353753,0.0,0.04163444641981925,0.10669447438765035,0.04174006702012914,0.0,0.0,0.041867167887018227,0.040868349585313705
2021-02-02,1.2829511000416738,0.6967184709520677,0.0,0.0,0.015691919787839903,0.0,0.015895697544804542,0.0,0.0412356234788807,0.1072934646957607,0.042014639418925026,0.0,0.0,0.041870997899319806,0.039279186222401626
2021-02-03,1.2816544974784172,0.6974233153208753,0.0,0.0,0.015653816048044476,0.0,0.015514710513712686,0.0,0.04127734003759866,0.10740200953496574,0.04165384893070854,0.0,0.0,0.04160596386115915,0.03946899575293538
2021-02-04,1.2781087904780752,0.6993580948558866,0.0,0.0,0.016536233142331453,0.0,0.0144992025401945,0.0,0.04031156908748931,0.10706829097380138,0.04123929411351488,0.0,0.0,0.04295977881212401,0.038027536474657904
