date,nav,cash_weight,turnover,w_600362,w_000807,w_600547,w_600988,w_600900,w_600886,w_600025,w_000333,w_600183,w_002463,w_002916,w_603160
2021-04-14,1.2821775559985673,0.533307463054004,0.0,0.017089163013354527,0.045914753127362685,0.05894507510659309,0.0,0.0,0.04625707723272366,0.06790539228233226,0.03309199341811399,0.0,0.059836407278067376,0.05687684940914247,0.08077582607830593
2021-04-15,1.28192420475471,0.5334128625063446,0.0,0.01843197555799676,0.05029257204812211,0.058559400930104415,0.0,0.0,0.04599847485957977,0.06591333591476173,0.03316185978241259,0.0,0.059468545518777026,0.0562346592832339,0.07852631359866713
2021-04-16,1.2792007955747398,0.5345484946068635,0.0,0.018285491882118036,0.0485754588802706,0.05960292639318526,0.0,0.0,0.04550611370831328,0.0648478170885878,0.03307380839788459,0.0,0.06030858323155918,0.056473441017905815,0.078777864793312
2021-04-19,1.2902584672069526,0.5299673491425351,0.0,0.01934239035454164,0.049140946780419845,0.059638709027675936,0.0,0.0,0.04469049701077393,0.06429206342708799,0.03351915306761164,0.0,0.061394979672124705,0.05762231865619612,0.08039159286103317
2021-04-20,1.2862199627767037,0.531631353394793,0.0,0.018983322792187673,0.04991726267394319,0.05939950609081276,0.0,0.0,0.044990927371915575,0.06409417343745111,0.033340380816686055,0.0,0.06045249106051,0.057408546509203406,0.07978203585249734
2021-04-21,1.2830222824351625,0.5329563398357695,0.0,0.01863504018472087,0.04822291927631671,0.05963915927251054,0.0,0.0,0.046226622129524705,0.06398674749309939,0.03285402644824583,0.0,0.05989185232858419,0.05775935789621896,0.07982793513500927
2021-04-22,1.2896597818798938,0.5302133703647287,0.0,0.018589372663559634,0.0491120620628423,0.05918031387755598,0.0,0.0,0.046946805375426184,0.06525218460629255,0.0329524587899528,0.0,0.060196897865638616,0.05786557190543703,0.0796909624885663
2021-04-23,1.284764941534439,0.5322334362250728,0.0,0.018937577822411185,0.05044083975570594,0.05913132356991809,0.0,0.0,0.047285959924800794,0.06149870472907229,0.03456288173514777,0.0,0.05730074738913738,0.05788846304992877,0.08072006579880499
2021-04-26,1.2833098016505426,0.5328369336031791,0.0,0.01968274320677944,0.05444644040716617,0.058954129444959015,0.0,0.0,0.04723259519126979,0.0592980182483368,0.03302589638869612,0.0,0.0567019848700279,0.05692556557456759,0.08089569306501802
2021-04-27,1.2718930820862502,0.5376197647468685,0.0,0.020988663133330365,0.05540693194525376,0.058435961454979604,0.0,0.0,0.04673905239599142,0.061177815907707406,0.03360955793539171,0.0,0.05467568322494166,0.05652849059948763,0.07481807865604805
2021-04-28,1.2874260974991272,0.5311332906041567,0.0,0.01984629066942833,0.05359913262810656,0.05675707370148342,0.0,0.0,0.046228457778864834,0.06509914298818341,0.03354560430974354,0.0,0.05491391574080917,0.05756178420178911,0.08131530737743495
2021-04-29,1.2986303106182706,0.5265508235741305,0.0,0.019907903492355907,0.05631976224288836,0.057413856729288726,0.0,0.0,0.045723891806852775,0.06400957209353374,0.03402194973004945,0.0,0.053784228857861376,0.057045611283414864,0.08522240018962433
2021-04-30,1.2852191105855657,0.43419257766913666,0.10000817336856312,0.0194667001728725,0.05570874719749119,0.056940297285902164,0.0,0.0,0.04496805442504846,0.0625,0.03303142996301429,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0848588599532014
2021-05-06,1.2970018704891615,0.43024810618377995,0.0,0.02003080953251089,0.0610107553459829,0.05723855283656023,0.0,0.0,0.04503582664694776,0.06102335324218856,0.031662211481761966,0.04202430258654241,0.08117292862553398,0.08208570151583183,0.08846745200235955
2021-05-07,1.3062711919827596,0.4271950586675318,0.0,0.020368114846078048,0.06353781671406585,0.06025132758050472,0.0,0.0,0.045189161522968584,0.060719246138062934,0.030432943268961597,0.04251968689719099,0.08067026081262191,0.08044306215263625,0.08867332139937727
2021-05-10,1.3235685851781458,0.42161215122801765,0.0,0.022369922556111456,0.06980926490661217,0.06351894848697273,0.0,0.0,0.04537647793386843,0.06297926113740894,0.031205558819658433,0.041943396532674114,0.080050270056977,0.07704465947061158,0.08409008887108754
2021-05-11,1.3226467130952788,0.4219060108567201,0.0,0.021087448257150056,0.06849705269854478,0.062023012071590014,0.0,0.0,0.0446296802486042,0.06225924002333155,0.03136027801039193,0.0406113561695965,0.08061306473514943,0.0798008339089146,0.08721202302000691
2021-05-12,1.3190541305573746,0.4230551162134504,0.0,0.021390467296863915,0.06777389490941596,0.060944535489503064,0.0,0.0,0.04417883436966631,0.06127981311025497,0.031020056261985247,0.04070128391907815,0.08068737109506133,0.08189094577772478,0.08707768155699595
2021-05-13,1.299015531825659,0.42958115959592336,0.0,0.019775322693132622,0.0624044437524557,0.060195804937909755,0.0,0.0,0.044226268201879,0.05950276603341196,0.030634170098917727,0.039817099698444096,0.08222703844971715,0.08267878077604444,0.08895714576216415
2021-05-14,1.3085286367745643,0.42645807115868317,0.0,0.019119929345898897,0.06276590015384631,0.06011744435052067,0.0,0.0,0.044009649565237466,0.059456255880674214,0.030933564590028557,0.0404449340702405,0.08287381288053644,0.08303591635069842,0.09078452165363543
2021-05-17,1.3110751739591555,0.42562974997814007,0.0,0.019453411799102056,0.06401686784070122,0.06107638593471487,0.0,0.0,0.044604757440657554,0.05921232913777541,0.0316628602689769,0.04067848792870225,0.08395499883592351,0.08290318134576617,0.08680696948953998
2021-05-18,1.306786386701234,0.4270266389164359,0.0,0.01992214467155288,0.06438000981704325,0.06208626444128127,0.0,0.0,0.044751147330620425,0.05798914762303217,0.03153901977268328,0.04047798087129325,0.08335084138131285,0.08340439711152234,0.0850724080632224
2021-05-19,1.3015732700572469,0.4287369841808736,0.0,0.019313359995651588,0.0624866863657384,0.0625155287170679,0.0,0.0,0.04477218094372465,0.05809202731740061,0.03145746106409237,0.04026283739560381,0.08316947259557009,0.08365218294217681,0.08554127848210023
2021-05-20,1.295014391489062,0.4309084147343971,0.0,0.018368909868255234,0.05992039544584488,0.0621363699050084,0.0,0.0,0.0443629118614419,0.05734595739201882,0.03299574184179923,0.04048782264890536,0.08381262447357009,0.084610544006601,0.08505030782215796
2021-05-21,1.293408914875734,0.43144329073098686,0.0,0.018683907691227974,0.06221107491361498,0.06139569666616739,0.0,0.0,0.04468331882378952,0.05780773230160887,0.03338709579503726,0.040095155323374314,0.08213907753932369,0.08228478921355854,0.08586886100131053
2021-05-24,1.2968890933629802,0.430285520443186,0.0,0.01810090056414024,0.05880570647313179,0.061563226766357,0.0,0.0,0.0442458579394256,0.05778245450715622,0.033558290832871734,0.040366190940667554,0.083765337318786,0.08572922490026706,0.08579728931401073
2021-05-25,1.3053002120367612,0.42751283831023057,0.0,0.018364793386946715,0.05868213489859299,0.061136511443775625,0.0,0.0,0.04432883799462194,0.057539126306662164,0.03378253126547052,0.041025655079638054,0.08484017401084361,0.08597967971783661,0.08680771758538117
2021-05-26,1.3079559111955084,0.42664480791613535,0.0,0.018451339647015605,0.05805329899056947,0.06313897607151256,0.0,0.0,0.04434378756873256,0.0575510472903601,0.03413801325478264,0.040295787767276596,0.08496088142563635,0.08517555268935655,0.08724650737862222
2021-05-27,1.3278006080842635,0.42026837094155645,0.0,0.017980400461753223,0.05944497167653883,0.06119217950543315,0.0,0.0,0.04321580381780286,0.05681774113523658,0.0334596886782581,0.04063862988163657,0.0870098799965352,0.08776435899910419,0.09220797490614492
2021-05-28,1.3210198675198301,0.42242559117787426,0.0,0.0183342608144272,0.06373680459277328,0.060557288570383894,0.0,0.0,0.04208669772070264,0.05481481078530935,0.03307842201545738,0.0402483539174029,0.08644124856278329,0.0866423673700318,0.09163415447285402
2021-05-31,1.3255910579587318,0.43968745969948275,0.021349580990562472,0.018612762994336465,0.041666666666666664,0.06093823287103991,0.0,0.0,0.04245845585855807,0.05564089223908221,0.032356424922408464,0.041666666666666664,0.08643038883649724,0.0882193532317676,0.0923226960134939
2021-06-01,1.3305612761515095,0.43804503807598916,0.0,0.01858381233493584,0.042728951107341845,0.0611227985186989,0.0,0.0,0.042351440468206394,0.05543304959415799,0.03190512113464226,0.04220957744883689,0.08603553792354242,0.08729910195600908,0.09428557143763919
2021-06-02,1.3182057031627417,0.4421508444970432,0.0,0.01813546263786134,0.04213914647809661,0.05985315401842708,0.0,0.0,0.04300874500630833,0.056463607744310466,0.03256849235195827,0.04177190733255574,0.08408044966744577,0.08546262253793593,0.09436556772805729
2021-06-03,1.3143482048941046,0.44344851897232507,0.0,0.018172258038632986,0.041954583471166214,0.05982017746738286,0.0,0.0,0.042926085889217105,0.05611684098196437,0.03202078047659879,0.04075874532742271,0.0850560622338196,0.08700911634027354,0.09271683080119672
2021-06-04,1.3152085108934348,0.4431584498174299,0.0,0.017577465953114487,0.04004469705728532,0.05882788710814378,0.0,0.0,0.04268925759301657,0.05518387591136213,0.031917546770785975,0.040689253367874094,0.08660283257655922,0.0895560723677237,0.09375266147670484
2021-06-07,1.3331456320567232,0.43719587032290996,0.0,0.017365264217924253,0.03947214053934304,0.05783067493901628,0.0,0.0,0.042166370135214924,0.05482033388617967,0.031102494590782872,0.04155731653512497,0.08816816895589098,0.09471004145142953,0.0956113244261835
2021-06-08,1.3288102612942778,0.4386222637282511,0.0,0.016828729680795573,0.038720148888289375,0.05757713237675159,0.0,0.0,0.04194236980336446,0.05512591672198831,0.030898547245353628,0.04090864231510383,0.0870140032970776,0.09786383920156723,0.09449840674145736
2021-06-09,1.3246545012099278,0.43999832736903,0.0,0.017142369887416183,0.03972515980573779,0.05766904409656108,0.0,0.0,0.04259210524713371,0.05796846013211793,0.030816761529119722,0.04122834674235728,0.08555137185348978,0.09510522959663754,0.09220282374039906
2021-06-10,1.3238998091912209,0.440249149390156,0.0,0.016989021230218764,0.039203780513175635,0.057139694641966526,0.0,0.0,0.04251269546992644,0.057238327481465234,0.030757689930005373,0.04131567347107821,0.08690259413661787,0.09556937084939547,0.09212200288599444
2021-06-11,1.3217754142882576,0.4409567302990519,0.0,0.01733492307349472,0.042910802536550184,0.058091041486151004,0.0,0.0,0.04278873538653292,0.05962353544517886,0.03023396875510341,0.040849352202702444,0.08530287061615752,0.09355678202553047,0.08835125817354654
2021-06-15,1.3056116412600005,0.4464158762491889,0.0,0.016292450909657592,0.040476955985653276,0.057219945557855575,0.0,0.0,0.042792760207448516,0.061264534324656214,0.030297423181385064,0.040815756349930246,0.08247021949997366,0.09604804175508082,0.08590603597917014
2021-06-16,1.2979318481822097,0.4490572950270977,0.0,0.015681719238895893,0.036936137648277835,0.057437781886225746,0.0,0.0,0.04304596267264805,0.061497292163107724,0.03120629756356291,0.04010244096641284,0.08281057892193025,0.09687588044832554,0.08534861346351551
2021-06-17,1.3125593643064657,0.4440528792251546,0.0,0.015506957923514012,0.036730283247520326,0.05608136637448438,0.0,0.0,0.04267083220945874,0.06017047346372216,0.030224658632405484,0.04087866983330294,0.0850260147159874,0.10004501009824972,0.08861285427620014
2021-06-18,1.302259183607078,0.4475651024090478,0.0,0.015654484461463797,0.035603570823999744,0.05628428062059144,0.0,0.0,0.042533979255443014,0.05857743005150787,0.0306039618684165,0.040250351260922815,0.08466867195280438,0.09868076991378505,0.08957739738201763
2021-06-21,1.3022170039611272,0.44757959933045355,0.0,0.01549744658442947,0.034083745543588846,0.05676743863742857,0.0,0.0,0.042166400950063056,0.0625880672571065,0.02986216491204095,0.039775815979070414,0.08327371079903664,0.09747682292935364,0.0909287870774284
2021-06-22,1.3018326710158825,0.4477117358096431,0.0,0.01596650186515358,0.0346124763787295,0.056483274631438464,0.0,0.0,0.041704337449241166,0.062477192424904314,0.02956962125925315,0.040414986293256794,0.08366622057394317,0.09869872517904903,0.08869492813538767
2021-06-23,1.3271587367522968,0.43916808798660545,0.0,0.015808262500835987,0.03544436346696653,0.05513974615788429,0.0,0.0,0.0411670840710043,0.06217313268815791,0.029774948914845955,0.041171774926618235,0.08697792236418973,0.09988921329558535,0.09328546362730628
2021-06-24,1.3457188235596904,0.4331111036497828,0.0,0.015437783608876236,0.03418616070894606,0.05437926153263331,0.0,0.0,0.04187441365141303,0.06081510807818264,0.02937434712884237,0.04167135891920071,0.08855455522009616,0.10837104460202258,0.09222486290000419
2021-06-25,1.3475398712305757,0.43252580299681154,0.0,0.01609000922637669,0.03550956906601302,0.05482906315723855,0.0,0.0,0.04161408419289072,0.05960823957487223,0.029324611785033844,0.041782257428487665,0.08758181413982413,0.111196499336246,0.08993804909620563
2021-06-28,1.3583964578329268,0.4290689669524379,0.0,0.01550832656878503,0.03423162709269067,0.05433317936324737,0.0,0.0,0.04224153057542633,0.06371858449981435,0.0291051818997799,0.04198742272302701,0.08737548892232459,0.11017002962169502,0.09225966178077183
2021-06-29,1.3375814718747445,0.43574599164962446,0.0,0.01526530525734471,0.03409125289835474,0.0543293401746461,0.0,0.0,0.041821275428912424,0.061940456152242196,0.028850128192457063,0.04186170049674838,0.08529751327933115,0.1087225363306424,0.09207450013969642
2021-06-30,1.3473911384562154,0.4325735476797221,0.0,0.015218277066394996,0.03437759171393513,0.0539047211796443,0.0,0.0,0.04161867779456868,0.060739627389412916,0.028604943938039803,0.042037716234978505,0.0858851543536688,0.11251433457168325,0.09252540807795148
2021-07-01,1.3272209447751795,0.43914750378879397,0.0,0.0150997220810041,0.03279721816937018,0.05525522843650318,0.0,0.0,0.042354599953190936,0.0617895845869877,0.029804132131517495,0.041191066738684196,0.08423110195214628,0.10985324451354746,0.08847659764825459
2021-07-02,1.3144302038674198,0.44342085502853645,0.0,0.015337020447441592,0.03359581945540605,0.055167035837968934,0.0,0.0,0.04240122542355358,0.06098162086505835,0.029214180414675373,0.04058477803070031,0.08293724119124322,0.1103812135671348,0.08597900973828135
2021-07-05,1.3211555169696338,0.44116363091841904,0.0,0.016272396805141812,0.03560541967966498,0.05509377460640227,0.0,0.0,0.041977573150019695,0.05965151131121023,0.027877657891481864,0.04174259797931728,0.08338515697486953,0.11184487992941548,0.08538540075405779
2021-07-06,1.3256373821050331,0.4396720949047924,0.0,0.01640472416883694,0.03524734200242236,0.05582361751464104,0.0,0.0,0.04349250806213107,0.05970389384242006,0.02795179022393426,0.04404486570221608,0.08447624901902674,0.11052091232894033,0.08266200223063873
2021-07-07,1.323054148693725,0.4405305447624185,0.0,0.016346980292098617,0.03552030130608878,0.05560690581877404,0.0,0.0,0.04336991465069924,0.05829313334509079,0.028732342809482492,0.04406699709679843,0.08369992486084055,0.11092057944242471,0.08291237561528382
2021-07-08,1.3311516148236604,0.4378507740092664,0.0,0.015825737386604578,0.03472935212347909,0.05435633080708381,0.0,0.0,0.0427451569646326,0.058950559891268774,0.028400038517829414,0.04434906676111465,0.08729274098097711,0.11066759515933637,0.08483264739840722
2021-07-09,1.338828120254328,0.4353402472331589,0.0,0.016944760528101205,0.03718639368620913,0.054571359291973924,0.0,0.0,0.042448800263602426,0.058360996114137406,0.027913853804600545,0.04459968237425209,0.08808015705712166,0.1109695658713355,0.08358418377550723
2021-07-12,1.3330783124600751,0.4372179484329285,0.0,0.017187943808672376,0.03768445969584845,0.0542483826309518,0.0,0.0,0.041911060562817314,0.059117999691216346,0.028643140019223183,0.044623022268854846,0.08702285615754636,0.10938460212493789,0.08295858460700296
2021-07-13,1.34492867485009,0.43336555742570537,0.0,0.0168678996219083,0.03845692337178118,0.05257614191742745,0.0,0.0,0.04281762917999574,0.059974384708806984,0.02923066497005431,0.04397853639977319,0.08696835665375519,0.11484923903430704,0.08091466671648521
2021-07-14,1.3298039070931704,0.43829451978996814,0.0,0.016353325092019394,0.03852196380133568,0.052113589685192516,0.0,0.0,0.04289170675909876,0.05977009345599278,0.02924267158197372,0.04361033998379107,0.08536416541729232,0.11294693793164351,0.08089068650169218
2021-07-15,1.3215812500264241,0.44102151484259544,0.0,0.017419173327809286,0.04029439482287054,0.04950321026042899,0.0,0.0,0.04289889324024093,0.060396811829668294,0.029081694219280422,0.043945612601726636,0.08364823724839042,0.11261598107353477,0.07917447653345423
2021-07-16,1.3191827193309709,0.44182337771208624,0.0,0.017598178358288433,0.04296101543158159,0.04974169940725298,0.0,0.0,0.04292486163441744,0.05757064950398471,0.028534650518110223,0.04304337379700588,0.08329200514055586,0.11299097004165154,0.07951921845506514
2021-07-19,1.3222443009735845,0.4408003607541119,0.0,0.017434937071900882,0.042521100481574495,0.049182108680374384,0.0,0.0,0.042825471553254,0.056163792545623786,0.02864762782807929,0.04266679054723901,0.08034608045110017,0.11773953901211773,0.08167219107462433
2021-07-20,1.3112411918508138,0.4444992793824143,0.0,0.016905988693150856,0.041195750911199695,0.05022221819125273,0.0,0.0,0.03993943005223728,0.056506659445887404,0.028671360498737905,0.04268114028272118,0.07926692433165765,0.11767141793700592,0.08243983027373514
2021-07-21,1.3115957178736481,0.44437913065096846,0.0,0.01710723265738732,0.04200830795925058,0.049939828195879096,0.0,0.0,0.039405323306037264,0.05546426952035767,0.02799317709569344,0.04339973261407366,0.07982979698481407,0.11862410279180233,0.08184909822373607
2021-07-22,1.323044186756284,0.44053386176253995,0.0,0.018069139729440784,0.04222320481703173,0.04992223063413209,0.0,0.0,0.03937561372738129,0.05511160871492714,0.02787876246478852,0.04396088607835802,0.08015269418534801,0.12295841078014531,0.07981358710590723
2021-07-23,1.3148222478943823,0.44328863905947846,0.0,0.018543474105944917,0.04241876534477428,0.050562153081186986,0.0,0.0,0.039256421266747575,0.05289474751499024,0.027502631704922464,0.0430575925489978,0.07693814782326548,0.12315798371772285,0.082379443831969
2021-07-26,1.3012811028128386,0.4479015053813893,0.0,0.019259199243695357,0.04310232335491323,0.05042599185246261,0.0,0.0,0.03866275172447191,0.054480428369906415,0.02684277761371477,0.043657162532881204,0.07457326797730689,0.12210983052330195,0.07898476142595637
2021-07-27,1.3205133810815457,0.44137815884671616,0.0,0.01897870357860497,0.03909978532066037,0.05016624122963673,0.0,0.0,0.03690417077628328,0.05343191720083746,0.025109776281320294,0.04803372974270726,0.08211991164877895,0.1238601315335904,0.08091747384086408
2021-07-28,1.30776247783965,0.4456816698373647,0.0,0.018007814229275963,0.03868932921549113,0.04921748888707849,0.0,0.0,0.037526415106990334,0.055369311594829884,0.026130445384504104,0.05074194895120884,0.08116256073789879,0.11901473655618551,0.07845827949917229
2021-07-29,1.3262717349225353,0.43946180072085117,0.0,0.01839153277481361,0.03916760857603477,0.04938721310899871,0.0,0.0,0.036588685624414016,0.05446961666311132,0.025775972883458956,0.051159349797751254,0.08205228317431489,0.12199601021260455,0.08154992646364674
2021-07-30,1.344627485372995,0.431931121049295,0.0025599078510730802,0.018092238504411353,0.041666666666666664,0.049499526396351724,0.0,0.0,0.03685479589888336,0.05372590464391283,0.025509553505704056,0.050691249954789505,0.08333333333333333,0.12337823537422535,0.08531737467242687
2021-08-02,1.3627458457776256,0.42618838938337544,0.0,0.01834295182673745,0.04160212509094515,0.04861142923015799,0.0,0.0,0.03696919469304047,0.05400015411646778,0.026187928777790026,0.05320020360958435,0.08633304226740203,0.12289138538249644,0.08567319562200285
2021-08-03,1.340230062247885,0.4333483284032108,0.0,0.0170881249209683,0.03812070036328554,0.048872726393722546,0.0,0.0,0.03774391364113996,0.05490735342120486,0.028576019978652296,0.05337943591217179,0.08587828251441604,0.117988356731595,0.0840967577196329
2021-08-04,1.348808876485458,0.43059210780417334,0.0,0.017267633672503918,0.0380430730316913,0.04861997010573655,0.0,0.0,0.037300302724202414,0.05780414805945989,0.028023166882611326,0.053206982163061384,0.08642420584524527,0.11832011284015319,0.08439829687116142
2021-08-05,1.3328304795468706,0.43575418334393534,0.0,0.01659159482503318,0.03679771015206347,0.0488501332728044,0.0,0.0,0.03800495680864921,0.057991747915413686,0.02832359252412398,0.05384484443733558,0.0861340145414591,0.11472606385879155,0.08298115832039052
2021-08-06,1.3314876275725636,0.43619365672190635,0.0,0.017427391082642754,0.038237417147577675,0.04978206100168566,0.0,0.0,0.038558777822735917,0.058429647925462985,0.028535042233144767,0.053412618073070024,0.08644215202350025,0.10929012319950811,0.08369111276876554
2021-08-09,1.3358106628322641,0.4347820191219577,0.0,0.017120409445454274,0.03884598586299294,0.049415665504702076,0.0,0.0,0.03935887360576194,0.05773630696751088,0.029298457381324035,0.05273371947754537,0.08704461134281762,0.11060354002176351,0.08306041126816978
2021-08-10,1.3341667742975774,0.43531773413906916,0.0,0.0169958257863291,0.03856056916488716,0.04935910107221759,0.0,0.0,0.039716043405187425,0.058186097935876,0.029486654965818263,0.05315758270200411,0.0855324871974569,0.11001043778771584,0.08367746584343846
2021-08-11,1.3321903892689275,0.4359635543306788,0.0,0.01711830320839714,0.043023607083196067,0.04984401929932502,0.0,0.0,0.03987800850769358,0.05915725121245528,0.029159746967151987,0.05118563693752114,0.08447990470685586,0.10789796846656569,0.08229199928015947
2021-08-12,1.3349752645851778,0.4350540961755739,0.0,0.01796422296149899,0.04566510215144198,0.05173551095353055,0.0,0.0,0.03989764848044341,0.05865542192859977,0.028688502364638647,0.050403715269457326,0.08400941857182219,0.1072243052474782,0.08070205589551507
2021-08-13,1.3212061042083942,0.4395880819055349,0.0,0.017963469191783835,0.04597273329297256,0.05221537887821096,0.0,0.0,0.04026149787484624,0.05901179819858102,0.02926906517415468,0.049927053662692726,0.08049946220779912,0.10567889591229732,0.07961256370112671
2021-08-16,1.316035781279035,0.4413150959971579,0.0,0.017188953111257163,0.04534245347409496,0.05194423840928423,0.0,0.0,0.040471828041591294,0.058987726394964156,0.03077179225914901,0.049331333023544505,0.08066647707376955,0.10464365599849004,0.07933644621669717
2021-08-17,1.2990254042745661,0.4470939946514665,0.0,0.01700674037852425,0.046244267230505114,0.05196097387909378,0.0,0.0,0.04047342174112827,0.058334207012095504,0.030513442185475415,0.05002067739604119,0.0791524079165262,0.10071251853802861,0.07848734907111514
2021-08-18,1.3011627511628823,0.44635957848607966,0.0,0.016970505826519162,0.04903887252053585,0.05223691328098599,0.0,0.0,0.040934444049297004,0.058367803322953236,0.030920789113650364,0.047405868929235255,0.07924881388923943,0.09939649488972045,0.07911991569178362
2021-08-19,1.296886554159904,0.4478313506203888,0.0,0.016293783258421023,0.046183389722008465,0.05129149379644406,0.0,0.0,0.04128111436079414,0.05881994898825273,0.02995874901886895,0.04790966555429108,0.07988873896738861,0.10035914334886548,0.08018262236427665
2021-08-20,1.295778223448994,0.4482143986067021,0.0,0.016174391661349385,0.044918905648401605,0.051456296820837785,0.0,0.0,0.04147533306375663,0.058480390761024716,0.03001047453387517,0.0476680705373941,0.07912339536524042,0.10100822742420953,0.0814701155772085
2021-08-23,1.2988177111874335,0.44716548915849985,0.0,0.016494021735959416,0.04601201620317981,0.05133587901169854,0.0,0.0,0.041166889406429534,0.05847318749726227,0.029362166725514293,0.047881801899748465,0.08037484644606725,0.1012473232308868,0.08048637868475376
2021-08-24,1.3107098014044645,0.4431083497876661,0.0,0.01704460890108284,0.04627303877607898,0.05155754167976136,0.0,0.0,0.04341169875963832,0.0608976065181611,0.029049317454801153,0.0464803715523869,0.07972052953596102,0.10358399781618793,0.07887293921827426
2021-08-25,1.3089550061278494,0.44370238429274533,0.0,0.017537659696314323,0.04891679236956363,0.051297446636882814,0.0,0.0,0.04236872935038728,0.06175113551776045,0.028530163450588886,0.04723124839743405,0.07900212019194859,0.100863514927151,0.07879880516922366
2021-08-26,1.3027431589878382,0.44581808251604393,0.0,0.01778705358021122,0.050890772079045,0.051602189755765956,0.0,0.0,0.04193851647064438,0.06191632073402469,0.028162558744527777,0.04628896653823091,0.07719270312763757,0.1015024746816984,0.07690036177217016
2021-08-27,1.3026422328786753,0.44585262360747113,0.0,0.018343802106218506,0.053284138233216975,0.05253846740624867,0.0,0.0,0.04162562181965096,0.06192111788644893,0.028107621964288586,0.046487150287873896,0.07222298744265657,0.1002173965605043,0.07939907268542146
2021-08-30,1.295770362460577,0.44821711776767226,0.0,0.01879107391390674,0.05511092446004445,0.052212434619743994,0.0,0.0,0.04348844830451252,0.06315920518452772,0.027499763254994123,0.04479912876841024,0.07086285773919489,0.09748494014735774,0.07837410583963533
2021-08-31,1.2911127350769984,0.4321726284772379,0.017653469954007753,0.01943557478418909,0.054929930962936156,0.05285498672945844,0.0,0.0,0.0422623939648495,0.06338592999230547,0.027608957899810087,0.04406554607028646,0.08333333333333333,0.09661738445226019,0.08333333333333333
2021-09-01,1.2936898931592986,0.43131169790313484,0.0,0.01801136739907677,0.049424380158701695,0.05341587880340013,0.0,0.0,0.04270874653582146,0.06495178975245536,0.028866300346176956,0.043585882091125,0.08662155904993649,0.0955570020679493,0.08554539589222196
2021-09-02,1.294833461851541,0.43093077281210845,0.0,0.018704271140329066,0.05192187982651347,0.05333844869663927,0.0,0.0,0.044473281662548776,0.066324964190718,0.02885647777104605,0.04280782196022818,0.08566013799597505,0.09409962943263218,0.08288231451126153
2021-09-03,1.297944199560509,0.4298979760205397,0.0,0.01914194335771697,0.0498447591761288,0.053602978436195416,0.0,0.0,0.04621750970146074,0.06564705639401483,0.029141688051855907,0.042618426702854685,0.08616107766478112,0.09496985468705466,0.08275672980739716
2021-09-06,1.3191934353552235,0.4229732876349648,0.0,0.018547135897016603,0.05130015787256595,0.05315529488882881,0.0,0.0,0.04500479174013127,0.06765316990323211,0.029523425328403723,0.04308485465537768,0.08894239130635713,0.09736949674278216,0.08244599403033978
2021-09-07,1.3242676441442967,0.42135257690994565,0.0,0.018810366462082128,0.05227877169868543,0.052655800143457165,0.0,0.0,0.04498783436305822,0.06828405129177664,0.02977805658683774,0.04338767228221801,0.08989946476111467,0.09671378156812596,0.08185162393269844
2021-09-08,1.3498884582992985,0.41335532647020057,0.0,0.018629321362396638,0.0569520865405896,0.053252520327274795,0.0,0.0,0.047286393813429535,0.07484695360633536,0.029092611774693893,0.042251204587287074,0.08734434999835917,0.09529404798800388,0.08169518353142943
2021-09-09,1.3550844519484346,0.4117703391669463,0.0,0.01976905146685204,0.06008063480115235,0.05394451085477772,0.0,0.0,0.047206378087633234,0.07369009108546767,0.02870152987943942,0.04246332094109112,0.08836234945063635,0.09392053214002637,0.08009126212597749
2021-09-10,1.358653026620122,0.41068880239919703,0.0,0.020098594993434835,0.06031555179469075,0.0557346496864791,0.0,0.0,0.04521323741944127,0.07114167628015838,0.0287804760331281,0.04235178876281079,0.08905794798297492,0.09429365414623223,0.08232362050145244
2021-09-13,1.370911266679899,0.4070165574829644,0.0,0.021785536533157186,0.0662630697824437,0.060094110242563246,0.0,0.0,0.04480895544172475,0.07099687856384507,0.027960660812521385,0.04074040296919098,0.0878437155447695,0.0913483524012933,0.08114176022552656
2021-09-14,1.3618876337381531,0.40971337910389216,0.0,0.02004293062606843,0.06722450312054548,0.05914033990094632,0.0,0.0,0.04404750226748606,0.07196187498867951,0.027137696331206624,0.04074148939560425,0.08632238101991907,0.09327273019675458,0.08039517304889751
2021-09-15,1.3538253734328103,0.4121532919447496,0.0,0.019986826722037214,0.06726355759379156,0.05966614701604416,0.0,0.0,0.043650742193766884,0.07102221637270695,0.026534885391726354,0.0402767718904916,0.08759816868322433,0.09326145629204177,0.07858593589941967
2021-09-16,1.345819154296151,0.41460517380619544,0.0,0.019175055335982676,0.0688531066226009,0.05923517704050793,0.0,0.0,0.04334942597363142,0.0716949686423323,0.026466573190841305,0.04013967479145995,0.08684219524117828,0.09143852913146376,0.0782001202238061
2021-09-17,1.346897421479477,0.4142732590324175,0.0,0.018438209471852485,0.061403192732707314,0.0568609645591821,0.0,0.0,0.0461174396451248,0.078763823481174,0.027369416899394747,0.039772962698105915,0.08524139070896718,0.09307425920644474,0.0786850815646292
2021-09-22,1.3681206709288058,0.4078467610608151,0.0,0.01796276892343226,0.05876064470653896,0.05569256024080509,0.0,0.0,0.04996732085421329,0.08640392468440092,0.0260845858861071,0.03921773676114689,0.0817415256996031,0.09410618451239618,0.08221598667054109
