date,nav,cash_weight,turnover,w_600900,w_600886,w_600025,w_000333
2018-04-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-04-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.999875,0.875,0.125,0.0,0.0,0.125,0.0
2019-02-01,1.0075427530674848,0.8683409436834094,0.0,0.0,0.0,0.13165905631659056,0.0
2019-02-11,1.011376629601227,0.865049279757392,0.0,0.0,0.0,0.13495072024260804,0.0
2019-02-12,1.014443730828221,0.8624338624338624,0.0,0.0,0.0,0.13756613756613756,0.0
2019-02-13,1.0152105061349694,0.8617824773413898,0.0,0.0,0.0,0.13821752265861026,0.0
2019-02-14,1.014443730828221,0.8624338624338624,0.0,0.0,0.0,0.13756613756613756,0.0
2019-02-15,1.0121434049079756,0.8643939393939394,0.0,0.0,0.0,0.1356060606060606,0.0
2019-02-18,1.0152105061349694,0.8617824773413898,0.0,0.0,0.0,0.13821752265861026,0.0
2019-02-19,1.014443730828221,0.8624338624338624,0.0,0.0,0.0,0.13756613756613756,0.0
2019-02-20,1.0159772814417178,0.8611320754716981,0.0,0.0,0.0,0.1388679245283019,0.0
2019-02-21,1.0190443826687117,0.8585402558314522,0.0,0.0,0.0,0.1414597441685478,0.0
2019-02-22,1.0205779332822085,0.8572501878287002,0.0,0.0,0.0,0.1427498121712998,0.0
2019-02-25,1.0290124616564416,0.8502235469448584,0.0,0.0,0.0,0.14977645305514162,0.0
2019-02-26,1.0274789110429448,0.8514925373134328,0.0,0.0,0.0,0.1485074626865672,0.0
2019-02-27,1.025945360429448,0.8527653213751869,0.0,0.0,0.0,0.14723467862481315,0.0
2019-02-28,1.0228782592024541,0.8553223388305847,0.0,0.0,0.0,0.14467766116941527,0.0
2019-03-01,1.0282456863496934,0.8508575689783744,0.0,0.0,0.0,0.14914243102162564,0.0
2019-03-04,1.0297792369631902,0.849590469099032,0.0,0.0,0.0,0.15040953090096798,0.0
2019-03-05,1.0351466641104294,0.8451851851851852,0.0,0.0,0.0,0.15481481481481485,0.0
2019-03-06,1.0474150690184048,0.8352855051244509,0.0,0.0,0.0,0.16471449487554912,0.0
2019-03-07,1.0481818443251532,0.8346744696415508,0.0,0.0,0.0,0.16532553035844919,0.0
2019-03-08,1.031312787576687,0.8483271375464684,0.0,0.0,0.0,0.15167286245353165,0.0
2019-03-11,1.0366802147239262,0.8439349112426036,0.0,0.0,0.0,0.1560650887573965,0.0
2019-03-12,1.041280866564417,0.8402061855670102,0.0,0.0,0.0,0.15979381443298976,0.0
2019-03-13,1.0343798888036808,0.8458117123795403,0.0,0.0,0.0,0.15418828762045966,0.0
2019-03-14,1.02977923696319,0.8495904690990319,0.0,0.0,0.0,0.15040953090096806,0.0
2019-03-15,1.0320795628834354,0.8476968796433877,0.0,0.0,0.0,0.15230312035661225,0.0
2019-03-18,1.0389805406441714,0.8420664206642066,0.0,0.0,0.0,0.15793357933579347,0.0
2019-03-19,1.0420476418711653,0.839587932303164,0.0,0.0,0.0,0.16041206769683605,0.0
2019-03-20,1.0435811924846623,0.8383541513592945,0.0,0.0,0.0,0.1616458486407055,0.0
2019-03-21,1.0504821702453986,0.832846715328467,0.0,0.0,0.0,0.16715328467153298,0.0
2019-03-22,1.0604502492331287,0.8250180766449746,0.0,0.0,0.0,0.1749819233550254,0.0
2019-03-25,1.0550828220858894,0.8292151162790696,0.0,0.0,0.0,0.17078488372093034,0.0
2019-03-26,1.0573831480061349,0.8274111675126903,0.0,0.0,0.0,0.17258883248730975,0.0
2019-03-27,1.0635173504601227,0.8226387887527036,0.0,0.0,0.0,0.17736121124729642,0.0
2019-03-28,1.0619837998466257,0.823826714801444,0.0,0.0,0.0,0.17617328519855605,0.0
2019-03-29,1.068884777607362,0.8185078909612624,0.0,0.0,0.0,0.18149210903873753,0.0
2019-04-01,1.080386407208589,0.8097941802696947,0.0,0.0,0.0,0.1902058197303053,0.0
2019-04-02,1.0796196319018405,0.8103693181818181,0.0,0.0,0.0,0.18963068181818193,0.0
2019-04-03,1.0972554639570553,0.7973445143256462,0.0,0.0,0.0,0.20265548567435374,0.0
2019-04-04,1.1064567676380368,0.7907137907137906,0.0,0.0,0.0,0.20928620928620947,0.0
2019-04-08,1.088820935582822,0.8035211267605632,0.0,0.0,0.0,0.1964788732394368,0.0
2019-04-09,1.0865206096625766,0.8052223006351446,0.0,0.0,0.0,0.19477769936485548,0.0
2019-04-10,1.077319305981595,0.8120996441281136,0.0,0.0,0.0,0.1879003558718863,0.0
2019-04-11,1.0765525306748467,0.8126780626780625,0.0,0.0,0.0,0.1873219373219375,0.0
2019-04-12,1.0765525306748467,0.8126780626780625,0.0,0.0,0.0,0.1873219373219375,0.0
2019-04-15,1.070418328220859,0.8173352435530085,0.0,0.0,0.0,0.18266475644699157,0.0
2019-04-16,1.0734854294478529,0.8149999999999998,0.0,0.0,0.0,0.18500000000000016,0.0
2019-04-17,1.0757857553680983,0.8132573057733427,0.0,0.0,0.0,0.18674269422665735,0.0
2019-04-18,1.0719518788343558,0.8161659513590842,0.0,0.0,0.0,0.18383404864091576,0.0
2019-04-19,1.0696515529141104,0.8179211469534048,0.0,0.0,0.0,0.18207885304659518,0.0
2019-04-22,1.0650509010736195,0.8214542836573072,0.0,0.0,0.0,0.17854571634269276,0.0
2019-04-23,1.0635173504601225,0.8226387887527035,0.0,0.0,0.0,0.1773612112472965,0.0
2019-04-24,1.0711851035276072,0.8167501789549032,0.0,0.0,0.0,0.18324982104509682,0.0
2019-04-25,1.065817676380368,0.8208633093525177,0.0,0.0,0.0,0.17913669064748222,0.0
2019-04-26,1.075785755368098,0.8132573057733427,0.0,0.0,0.0,0.18674269422665737,0.0
2019-04-29,1.0750189800613497,0.8138373751783164,0.0,0.0,0.0,0.18616262482168353,0.0
2019-04-30,1.068110957552483,0.8125,0.006595477386934445,0.0,0.0,0.1875,0.0
2019-05-06,1.0530111746704167,0.8241509433962264,0.0,0.0,0.0,0.1758490566037736,0.0
2019-05-07,1.0538059000852622,0.8235294117647058,0.0,0.0,0.0,0.17647058823529413,0.0
2019-05-08,1.0530111746704167,0.8241509433962264,0.0,0.0,0.0,0.17584905660377362,0.0
2019-05-09,1.0402955680328871,0.8342245989304813,0.0,0.0,0.0,0.16577540106951874,0.0
2019-05-10,1.0506269984258798,0.8260211800302572,0.0,0.0,0.0,0.17397881996974282,0.0
2019-05-13,1.0474480967664974,0.8285280728376327,0.0,0.0,0.0,0.17147192716236723,0.0
2019-05-14,1.044269195107115,0.8310502283105022,0.0,0.0,0.0,0.16894977168949776,0.0
2019-05-15,1.0490375475961886,0.8272727272727273,0.0,0.0,0.0,0.17272727272727273,0.0
2019-05-16,1.0514217238407253,0.8253968253968254,0.0,0.0,0.0,0.17460317460317462,0.0
2019-05-17,1.0458586459368062,0.8297872340425532,0.0,0.0,0.0,0.1702127659574468,0.0
2019-05-20,1.0426797442774238,0.8323170731707317,0.0,0.0,0.0,0.16768292682926828,0.0
2019-05-21,1.046653371351652,0.8291571753986333,0.0,0.0,0.0,0.1708428246013667,0.0
2019-05-22,1.0442691951071152,0.8310502283105023,0.0,0.0,0.0,0.1689497716894977,0.0
2019-05-23,1.042679744277424,0.8323170731707317,0.0,0.0,0.0,0.1676829268292683,0.0
2019-05-24,1.0410902934477329,0.833587786259542,0.0,0.0,0.0,0.16641221374045803,0.0
2019-05-27,1.0442691951071152,0.8310502283105022,0.0,0.0,0.0,0.16894977168949776,0.0
2019-05-28,1.0442691951071152,0.8310502283105022,0.0,0.0,0.0,0.16894977168949776,0.0
2019-05-29,1.05062699842588,0.8260211800302572,0.0,0.0,0.0,0.17397881996974282,0.0
2019-05-30,1.0633426050634096,0.8161434977578476,0.0,0.0,0.0,0.18385650224215247,0.0
2019-05-31,1.0641341019062576,0.8125,0.0030339805825242705,0.0,0.0,0.1875,0.0
2019-06-03,1.0657496901176537,0.8112683173319859,0.0,0.0,0.0,0.18873168266801413,0.0
2019-06-04,1.0609029254834652,0.8149746192893401,0.0,0.0,0.0,0.1850253807106599,0.0
2019-06-05,1.0625185136948614,0.8137354282818043,0.0,0.0,0.0,0.18626457171819566,0.0
2019-06-06,1.0600951313777671,0.8155956311912624,0.0,0.0,0.0,0.1844043688087376,0.0
2019-06-10,1.0673652783290497,0.8100403632694249,0.0,0.0,0.0,0.18995963673057514,0.0
2019-06-11,1.073019837068936,0.805771643663739,0.0,0.0,0.0,0.19422835633626098,0.0
2019-06-12,1.0705964547518418,0.8075955734406439,0.0,0.0,0.0,0.19240442655935613,0.0
2019-06-13,1.0697886606461438,0.808205386357916,0.0,0.0,0.0,0.1917946136420841,0.0
2019-06-14,1.0673652783290495,0.8100403632694249,0.0,0.0,0.0,0.1899596367305752,0.0
2019-06-17,1.0665574842233514,0.8106538752840191,0.0,0.0,0.0,0.18934612471598086,0.0
2019-06-18,1.0641341019062573,0.8124999999999999,0.0,0.0,0.0,0.18750000000000008,0.0
2019-06-19,1.0649418960119554,0.8118836915297092,0.0,0.0,0.0,0.18811630847029084,0.0
2019-06-20,1.0657496901176535,0.8112683173319857,0.0,0.0,0.0,0.18873168266801427,0.0
2019-06-21,1.0649418960119554,0.8118836915297092,0.0,0.0,0.0,0.18811630847029087,0.0
2019-06-24,1.0673652783290497,0.8100403632694247,0.0,0.0,0.0,0.18995963673057525,0.0
2019-06-25,1.0641341019062576,0.8124999999999999,0.0,0.0,0.0,0.18750000000000008,0.0
