date,nav,cash_weight,turnover,w_002179,w_002138,w_002241,w_002815,w_603019,w_600570
2018-05-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,0.9998333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
2018-11-01,1.0039396970499912,0.8299247921889431,0.0,0.0,0.0,0.0,0.17007520781105687,0.0,0.0
2018-11-02,1.0110927177177178,0.8240534521158129,0.0,0.0,0.0,0.0,0.17594654788418704,0.0,0.0
2018-11-05,1.0101654742978272,0.8248098610018358,0.0,0.0,0.0,0.0,0.17519013899816413,0.0,0.0
2018-11-06,1.0114901077548135,0.8237297014143531,0.0,0.0,0.0,0.0,0.17627029858564694,0.0,0.0
2018-11-07,1.0067214273096625,0.8276315789473684,0.0,0.0,0.0,0.0,0.1723684210526316,0.0,0.0
2018-11-08,1.006588963963964,0.8277404921700224,0.0,0.0,0.0,0.0,0.17225950782997762,0.0,0.0
2018-11-09,1.006191573926868,0.8280674038967878,0.0,0.0,0.0,0.0,0.1719325961032122,0.0,0.0
2018-11-12,1.0130796679031975,0.8224372384937239,0.0,0.0,0.0,0.0,0.17756276150627612,0.0,0.0
2018-11-13,1.0138744479773893,0.8217925267833812,0.0,0.0,0.0,0.0,0.17820747321661873,0.0,0.0
2018-11-14,1.0141393746687866,0.8215778474399165,0.0,0.0,0.0,0.0,0.17842215256008356,0.0,0.0
2018-11-15,1.0198352985338281,0.8169892193791402,0.0,0.0,0.0,0.0,0.18301078062085982,0.0,0.0
2018-11-16,1.0157289348171703,0.8202921231090246,0.0,0.0,0.0,0.0,0.17970787689097545,0.0,0.0
2018-11-19,1.015464008125773,0.8205061309679103,0.0,0.0,0.0,0.0,0.17949386903208972,0.0,0.0
2018-11-20,1.0069863540010602,0.8274138384635623,0.0,0.0,0.0,0.0,0.17258616153643774,0.0,0.0
2018-11-21,1.0026150635930051,0.8310212709737086,0.0,0.0,0.0,0.0,0.1689787290262914,0.0,0.0
2018-11-22,1.0016878201731145,0.8317905316053954,0.0,0.0,0.0,0.0,0.1682094683946046,0.0,0.0
2018-11-23,0.9950646528881825,0.8373269435569755,0.0,0.0,0.0,0.0,0.1626730564430245,0.0,0.0
2018-11-26,0.9924153859742096,0.8395621996796583,0.0,0.0,0.0,0.0,0.1604378003203417,0.0,0.0
2018-11-27,0.9953295795795798,0.8371040723981901,0.0,0.0,0.0,0.0,0.16289592760180993,0.0,0.0
2018-11-28,1.0014228934817173,0.8320105820105821,0.0,0.0,0.0,0.0,0.16798941798941794,0.0,0.0
2018-11-29,0.99824377318495,0.8346602972399151,0.0,0.0,0.0,0.0,0.16533970276008492,0.0,0.0
2018-11-30,0.9998824661959756,0.7498896101028834,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16677705656378328,0.0,0.0
2018-12-03,1.0103411553722776,0.7421270218851298,0.0,0.0,0.0,0.08744737652784773,0.1704256015870225,0.0,0.0
2018-12-04,1.0116004799368095,0.7412031603338569,0.0,0.0,0.0,0.08819059781808869,0.17060624184805445,0.0,0.0
2018-12-05,1.0096340579696763,0.7426467706846409,0.0,0.0,0.0,0.08693945855632149,0.1704137707590376,0.0,0.0
2018-12-06,0.9997184422829328,0.750012644572387,0.0,0.0,0.0,0.0846403214502526,0.1653470339773604,0.0,0.0
2018-12-07,1.0047852568525966,0.7462305677862935,0.0,0.0,0.0,0.08464243832817903,0.16912699388552754,0.0,0.0
2018-12-10,1.0018916687358579,0.7483857747519509,0.0,0.0,0.0,0.08345299597402438,0.16816122927402477,0.0,0.0
2018-12-11,1.0052253943466047,0.7459038310624653,0.0,0.0,0.0,0.08346206175950548,0.17063410717802927,0.0,0.0
2018-12-12,1.0023002346239096,0.7480807115701773,0.0,0.0,0.0,0.08356230975315278,0.16835697867666996,0.0,0.0
2018-12-13,1.0074118850607423,0.7442849184563675,0.0,0.0,0.0,0.08413654121555389,0.17157854032807868,0.0,0.0
2018-12-14,0.9998804109015558,0.7498911515311529,0.0,0.0,0.0,0.08160936315328397,0.1684994853155631,0.0,0.0
2018-12-17,0.9967891719713974,0.7522167112243926,0.0,0.0,0.0,0.08128595368603175,0.16649733508957568,0.0,0.0
2018-12-18,0.9962033179090902,0.7526590799739076,0.0,0.0,0.0,0.08061271294173683,0.16672820708435557,0.0,0.0
2018-12-19,0.995507429473281,0.7531852104018218,0.0,0.0,0.0,0.08023613477082435,0.1665786548273538,0.0,0.0
2018-12-20,0.9966455106975186,0.7523251393563687,0.0,0.0,0.0,0.08115352582797482,0.16652133481565648,0.0,0.0
2018-12-21,0.9955186384400732,0.7531767299699286,0.0,0.0,0.0,0.08037953932820388,0.1664437307018676,0.0,0.0
2018-12-24,1.0007291142836157,0.7492551800705476,0.0,0.0,0.0,0.0805352552410379,0.17020956468841458,0.0,0.0
2018-12-25,1.0055982780398596,0.7456272440978557,0.0,0.0,0.0,0.08143105243824965,0.17294170346389454,0.0,0.0
2018-12-26,1.0014250027194247,0.7487345239915947,0.0,0.0,0.0,0.08090966197925678,0.17035581402914854,0.0,0.0
2018-12-27,0.9988390997896075,0.7506729290857215,0.0,0.0,0.0,0.07853022128820342,0.17079684962607516,0.0,0.0
2018-12-28,0.9964844144863564,0.7482582417460347,0.004185372650403696,0.0,0.0,0.08333333333333333,0.16840842492063196,0.0,0.0
2019-01-02,0.9948949934536656,0.7494536416577248,0.0,0.0,0.0,0.08346646472267165,0.16707989361960357,0.0,0.0
2019-01-03,0.9913768364080354,0.7521132716923791,0.0,0.0,0.0,0.08208436225039942,0.16580236605722157,0.0,0.0
2019-01-04,0.9921323123944135,0.7515405622778167,0.0,0.0,0.0,0.08385134153505114,0.16460809618713215,0.0,0.0
2019-01-07,0.9980722124849932,0.747067864011993,0.0,0.0,0.0,0.08532245644969029,0.16760967953831674,0.0,0.0
2019-01-08,0.9969741754502589,0.7478906618359933,0.0,0.0,0.0,0.08617501085020658,0.1659343273138001,0.0,0.0
2019-01-09,0.9967853064536645,0.7480323707455738,0.0,0.0,0.0,0.0857361031823471,0.16623152607207908,0.0,0.0
2019-01-10,0.9972586962206911,0.7476772864820245,0.0,0.0,0.0,0.08524038517273966,0.16708232834523581,0.0,0.0
2019-01-11,1.000436726769046,0.7453021824967634,0.0,0.0,0.0,0.08602794718006322,0.16866987032317343,0.0,0.0
2019-01-14,0.9950438164032658,0.7493415502103922,0.0,0.0,0.0,0.08679822080703434,0.16386022898257352,0.0,0.0
2019-01-15,0.9962162649128001,0.7484596489459581,0.0,0.0,0.0,0.08760705979897854,0.16393329125506337,0.0,0.0
2019-01-16,0.9893295852881668,0.7536696435634291,0.0,0.0,0.0,0.0871466664600463,0.15918368997652452,0.0,0.0
2019-01-17,0.9829923299394142,0.7585284779962056,0.0,0.0,0.0,0.0857081233629805,0.15576339864081384,0.0,0.0
2019-01-18,0.9850535177050778,0.7569412854318913,0.0,0.0,0.0,0.08721786059600094,0.15584085397210773,0.0,0.0
2019-01-21,0.9844681049673375,0.75739139962856,0.0,0.0,0.0,0.08573328577546165,0.15687531459597837,0.0,0.0
2019-01-22,0.979851910886973,0.7609595568741987,0.0,0.0,0.0,0.0852109787695634,0.15382946435623784,0.0,0.0
2019-01-23,0.9733437807725557,0.7660476089127249,0.0,0.0,0.0,0.08453753133877132,0.14941485974850371,0.0,0.0
2019-01-24,0.9847902372336833,0.7571436512260592,0.0,0.0,0.0,0.08509086728221053,0.1577654814917303,0.0,0.0
2019-01-25,0.9824437171805606,0.7589520527961717,0.0,0.0,0.0,0.08560202371692056,0.15544592348690775,0.0,0.0
2019-01-28,0.9775446253638178,0.7627556395529094,0.0,0.0,0.0,0.08386478043248881,0.1533795800146019,0.0,0.0
2019-01-29,0.9736675360729554,0.7657928895505655,0.0,0.0,0.0,0.08171315403930532,0.15249395641012917,0.0,0.0
2019-01-30,0.974898024860414,0.7648263273665439,0.0,0.0,0.0,0.08083425737381986,0.15433941525963626,0.0,0.0
2019-01-31,0.9726866617037924,0.75,0.01655244007090742,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0
2019-02-01,0.9830342151978334,0.7421053967394523,0.0,0.0,0.0,0.08544597761440258,0.17244862564614513,0.0,0.0
2019-02-11,0.9948266448857056,0.7333086623968113,0.0,0.0,0.0,0.09205231724743686,0.1746390203557519,0.0,0.0
2019-02-12,0.9999957088746112,0.7295181267315995,0.0,0.0,0.0,0.09296870105294557,0.17751317221545487,0.0,0.0
2019-02-13,1.0110845514980278,0.721517300602597,0.0,0.0,0.0,0.09745685336807765,0.18102584602932534,0.0,0.0
2019-02-14,1.0087414790517,0.7231932179131255,0.0,0.0,0.0,0.09737652531272996,0.17943025677414456,0.0,0.0
2019-02-15,1.011276942917544,0.7213800348035093,0.0,0.0,0.0,0.09820313450887465,0.18041683068761596,0.0,0.0
2019-02-18,1.0320247219080874,0.7068774427506548,0.0,0.0,0.0,0.10507232556577796,0.1880502316835672,0.0,0.0
2019-02-19,1.0311947220377247,0.707446402398437,0.0,0.0,0.0,0.10350678915498757,0.18904680844657543,0.0,0.0
2019-02-20,1.0295968198156904,0.7085443371983571,0.0,0.0,0.0,0.1036674284704975,0.18778823433114547,0.0,0.0
2019-02-21,1.0299061985248836,0.7083314939969445,0.0,0.0,0.0,0.10393668232525136,0.18773182367780417,0.0,0.0
2019-02-22,1.0479300033249845,0.696148591950952,0.0,0.0,0.0,0.10687268459976444,0.1969787234492836,0.0,0.0
2019-02-25,1.0807307998050504,0.6750200849364516,0.0,0.0,0.0,0.11422095584802552,0.21075895921552282,0.0,0.0
2019-02-26,1.065546293158675,0.6846394201375249,0.0,0.0,0.0,0.11018687868625558,0.20517370117621953,0.0,0.0
2019-02-27,1.0531556204112695,0.6926943959079479,0.0,0.0,0.0,0.10854562310771276,0.19875998098433936,0.0,0.0
2019-02-28,1.056590943856004,0.6904422194037519,0.0,0.0,0.0,0.1096567477382125,0.19990103285803557,0.0,0.0
2019-03-01,1.056126875792214,0.690745603581602,0.0,0.0,0.0,0.10926552592703033,0.1999888704913677,0.0,0.0
2019-03-04,1.0648859525804506,0.6850639681273574,0.0,0.0,0.0,0.11127205249905761,0.20366397937358502,0.0,0.0
2019-03-05,1.081362863834585,0.6746255310552606,0.0,0.0,0.0,0.11272368924333023,0.2126507797014092,0.0,0.0
2019-03-06,1.0859547535649416,0.6717729204490455,0.0,0.0,0.0,0.1113923714569876,0.216834708093967,0.0,0.0
2019-03-07,1.0793142001599088,0.6759060486462246,0.0,0.0,0.0,0.11050117970870212,0.21359277164507326,0.0,0.0
2019-03-08,1.0919382930445372,0.6680917785599533,0.0,0.0,0.0,0.12211516393525862,0.20979305750478808,0.0,0.0
